Date/Time,1441_O_CARN,1502_O_BLPK,2071_O_NOSD,3108_O_STDT,3259_O_BRAD,3555_O_SCLL,3732_O_BCVW,4387_O_EDWD,4431_O_WBG,4530_O_CNTP,4533_O_ALPK,5052_O_PennHills,5060_O_LWCV,5571_O_BUFF,5624_O_BUFF,5679_O_BLOO,6030_O_BELL,6560_O_MTLE,6582_O_OAKD,7543_O_MILL,8100_O_PTBZ,8941_O_MTLE
2018-03-27 15:30:00,4178.0,,3984.5333333333333,576.0666666666667,1972.8,1205.4666666666667,,,1070.0,,1693.1000000000001,,5374.2,1482.666666666667,1482.666666666667,3550.4666666666667,,2874.6,2033.2666666666669,4130.666666666667,,1836.6
2018-03-27 15:45:00,4220.0,,4279.533333333334,560.5333333333333,2187.6,1180.7333333333333,,,1044.3333333333333,,2069.4333333333334,,5463.066666666667,1480.533333333333,1480.533333333333,3598.666666666666,,3045.933333333333,2048.4,4276.333333333333,,1827.533333333333
2018-03-27 16:00:00,4275.0,,4959.0,562.4,2273.8,1111.0666666666666,,,1094.8,,2080.4999999999995,,5531.866666666668,1476.6,1476.6,3863.666666666666,,3178.133333333333,2038.7333333333331,4558.2,,1826.1333333333332
2018-03-27 16:15:00,4567.2,,4428.866666666667,540.7333333333332,2354.733333333333,1091.1333333333334,,,1124.8,,2027.3666666666666,,5686.466666666666,1505.8,1505.8,4392.6,,3248.5333333333333,2151.8,5281.8,,2394.4666666666667
2018-03-27 16:30:00,4781.466666666666,,4564.266666666666,515.8666666666667,2457.2,1072.2666666666667,,,1092.4666666666667,,1971.2666666666667,,5841.6,1514.8666666666666,1514.8666666666666,4452.466666666666,,3294.4,2248.4666666666667,5907.266666666666,,3110.733333333333
2018-03-27 16:45:00,4733.866666666667,,4738.333333333333,509.66666666666674,2681.133333333333,1105.4666666666667,,,1042.5333333333333,,2028.6666666666665,,6107.466666666666,1443.7333333333331,1443.7333333333331,4893.0,,3441.5333333333333,2294.0,5603.0,,3121.4
2018-03-27 17:00:00,5096.4,,4791.6,522.6666666666666,2841.933333333333,1101.0,,,1043.0666666666666,,2155.033333333333,,6571.0,1425.466666666667,1425.466666666667,4738.133333333333,,3492.6,2458.866666666667,5428.933333333333,,3070.0
2018-03-27 17:15:00,5474.8,,4917.2,494.8,3043.0,1134.6666666666667,,,1042.0,,2192.4666666666667,,7463.666666666668,1434.9333333333334,1434.9333333333334,4643.666666666667,,3698.133333333333,2587.0666666666666,5522.0666666666675,,3022.666666666666
2018-03-27 17:30:00,5610.333333333332,,4975.8,460.86666666666673,3285.266666666667,1188.4666666666667,,,1090.2666666666667,,2269.4333333333334,,7142.533333333334,1444.7333333333331,1444.7333333333331,4372.933333333333,,3941.866666666667,2617.6,5250.666666666667,,3643.266666666667
2018-03-27 17:45:00,5910.8,,5145.333333333333,439.26666666666665,3276.333333333333,1175.3333333333333,,,1068.0666666666666,,2393.5333333333333,,6682.133333333332,1462.466666666667,1462.466666666667,4266.6,,4394.466666666666,2884.4,5282.4,,2897.733333333333
2018-03-27 18:00:00,5789.4,,5284.333333333333,421.4666666666666,3564.933333333333,1199.7333333333333,,,1066.4,,2548.5,,6463.0,1544.4,1544.4,4367.8,,4882.666666666667,2857.066666666666,5367.066666666667,,2272.4
2018-03-27 18:15:00,6310.266666666666,,5456.6,422.6,4085.666666666666,1169.4666666666667,,,1069.8,,2669.9666666666662,,7295.2,1615.4,1615.4,4512.866666666667,,5115.333333333333,3101.933333333333,5509.666666666668,,2177.4
2018-03-27 18:30:00,6155.8,,5381.466666666666,416.0,4693.2,1155.4666666666667,,,1411.2666666666669,,2826.4666666666667,,8462.8,1703.666666666667,1703.666666666667,4837.0,,4995.4,3020.266666666667,5719.533333333334,,2241.8
2018-03-27 18:45:00,5597.8,,4946.0,416.2,4625.6,1184.0,,,1613.7333333333331,,2808.2000000000003,,24398.066666666666,1769.666666666667,1769.666666666667,4759.0,,4644.2,3062.866666666667,5436.2,,2141.133333333333
