Date/Time,5571_O_BUFF,5624_O_BUFF,4482_O_VLVW,8941_O_MTLE,3555_O_SCLL,4431_O_WBG,7543_O_MILL,1404_O_TROY,6809_O_SQHS,8183_O_MILL,8698_O_NOSD,2071_O_NOSD,1502_O_BLPK,7870_O_MILL,6745_O_STDT,5679_O_BLOO,8109_O_FXCP,1369_O_GIBS,2281_O_HiPK
2017-08-08 17:30:00,34.6,34.6,15.333333333333334,,16.8,17.6,24.266666666666666,,16.933333333333334,0.0,11.066666666666666,,21.266666666666666,,16.066666666666666,103.4,0.0,,9.466666666666667
2017-08-08 17:45:00,14.466666666666667,14.466666666666667,15.866666666666667,,15.466666666666667,17.6,29.4,,17.666666666666668,0.0,9.6,,22.4,,11.933333333333334,72.6,0.0,,13.533333333333333
2017-08-08 18:00:00,13.133333333333333,13.133333333333333,15.2,,16.466666666666665,17.4,24.333333333333332,,16.466666666666665,0.0,10.466666666666667,,27.0,,12.466666666666667,69.33333333333333,0.06666666666666667,,18.533333333333335
2017-08-08 18:15:00,15.533333333333333,15.533333333333333,13.0,,15.933333333333334,19.666666666666668,24.866666666666667,,17.666666666666668,0.0,13.933333333333334,,27.466666666666665,,14.933333333333334,70.0,0.0,,19.733333333333334
2017-08-08 18:30:00,16.066666666666666,16.066666666666666,14.0,,15.866666666666667,21.666666666666668,26.066666666666666,,18.8,0.0,16.0,,20.4,,16.4,107.4,0.0,,14.333333333333334
2017-08-08 18:45:00,24.2,24.2,32.46666666666667,,18.933333333333334,22.6,39.0,,18.8,0.0,13.466666666666667,,32.6,,17.0,137.0,0.0,,11.0
2017-08-08 19:00:00,16.933333333333334,16.933333333333334,18.6,,22.466666666666665,30.0,89.46666666666667,,17.933333333333334,0.0,14.733333333333333,,28.8,,14.466666666666667,146.86666666666667,0.0,,10.8
2017-08-08 19:15:00,18.6,18.6,15.6,,18.6,30.266666666666666,73.06666666666666,,18.733333333333334,0.0,15.933333333333334,,28.266666666666666,,16.066666666666666,204.0,0.0,,20.266666666666666
2017-08-08 19:30:00,16.733333333333334,16.733333333333334,18.6,,17.666666666666668,46.06666666666667,26.666666666666668,,17.8,0.0,18.133333333333333,,31.6,,19.933333333333334,196.26666666666668,0.0,,12.466666666666667
2017-08-08 19:45:00,20.2,20.2,21.4,,18.466666666666665,42.333333333333336,28.333333333333332,,19.333333333333332,0.0,18.2,,46.666666666666664,,17.0,165.66666666666666,0.0,,10.333333333333334
2017-08-08 20:00:00,21.8,21.8,24.2,,19.133333333333333,35.93333333333333,55.46666666666667,,18.466666666666665,0.0,19.466666666666665,,105.46666666666667,,20.8,253.4,0.0,,11.333333333333334
2017-08-08 20:15:00,17.533333333333335,17.533333333333335,21.6,,22.333333333333332,39.666666666666664,27.466666666666665,,19.666666666666668,0.0,35.266666666666666,,58.93333333333333,,44.13333333333333,653.2666666666667,0.0,,10.133333333333333
2017-08-08 20:30:00,21.8,21.8,21.466666666666665,,20.933333333333334,51.333333333333336,25.466666666666665,,18.866666666666667,0.0,25.266666666666666,,54.733333333333334,,34.733333333333334,1374.0,0.9333333333333333,,11.933333333333334
2017-08-08 20:45:00,26.8,26.8,23.666666666666668,,20.133333333333333,49.46666666666667,29.933333333333334,,18.466666666666665,0.0,29.466666666666665,,41.46666666666667,,38.666666666666664,1810.3333333333333,0.9333333333333333,,11.8
2017-08-08 21:00:00,30.133333333333333,30.133333333333333,25.333333333333332,,19.4,47.46666666666667,30.066666666666666,,17.666666666666668,0.0,25.0,,55.0,,40.6,1241.7333333333333,1.0,,16.0
2017-08-08 21:15:00,37.86666666666667,37.86666666666667,24.333333333333332,,22.066666666666666,54.666666666666664,32.8,,19.6,0.0,26.933333333333334,,57.13333333333333,,40.86666666666667,2926.733333333333,1.0,,18.066666666666666
2017-08-08 21:30:00,42.6,42.6,24.6,,24.0,62.2,35.13333333333333,,18.266666666666666,0.0,30.133333333333333,,51.93333333333333,,48.8,2553.4,0.8,,15.6
2017-08-08 21:45:00,48.333333333333336,48.333333333333336,25.333333333333332,,30.666666666666668,113.66666666666667,36.2,,22.333333333333332,0.0,22.6,,46.8,,53.733333333333334,2232.0666666666666,0.8,,15.333333333333334
2017-08-08 22:00:00,42.46666666666667,42.46666666666667,25.066666666666666,,26.466666666666665,81.4,35.6,,20.533333333333335,0.0,33.46666666666667,,58.333333333333336,,48.86666666666667,1129.3333333333333,0.26666666666666666,,14.8
2017-08-08 22:15:00,48.0,48.0,29.6,,22.533333333333335,58.93333333333333,37.06666666666667,,19.333333333333332,0.0,34.0,,56.13333333333333,,50.8,1175.5333333333333,0.0,,14.066666666666666
2017-08-08 22:30:00,42.6,42.6,28.066666666666666,,31.0,61.266666666666666,41.733333333333334,,17.533333333333335,0.0,42.733333333333334,,54.4,,55.4,36.6,0.0,,12.333333333333334
2017-08-08 22:45:00,47.333333333333336,47.333333333333336,28.133333333333333,,25.466666666666665,65.06666666666666,61.4,,21.733333333333334,0.0,44.86666666666667,,50.93333333333333,,50.86666666666667,27.733333333333334,0.0,,10.266666666666667
2017-08-08 23:00:00,46.86666666666667,46.86666666666667,31.133333333333333,,27.4,57.93333333333333,44.0,,21.466666666666665,0.0,49.333333333333336,,55.666666666666664,,51.86666666666667,27.133333333333333,0.0,,9.533333333333333
2017-08-08 23:15:00,55.86666666666667,55.86666666666667,29.0,,29.533333333333335,58.93333333333333,46.733333333333334,,23.266666666666666,0.0,50.733333333333334,,61.266666666666666,,59.666666666666664,29.533333333333335,0.0,,10.0
2017-08-08 23:30:00,52.46666666666667,52.46666666666667,29.066666666666666,,34.266666666666666,70.6,55.06666666666667,,26.733333333333334,0.0,51.6,,52.266666666666666,,62.333333333333336,29.8,0.0,,10.333333333333334
2017-08-08 23:45:00,49.4,49.4,29.4,,37.666666666666664,79.13333333333334,37.93333333333333,,32.53333333333333,0.0,48.733333333333334,,54.8,,63.266666666666666,33.4,0.0,,13.4
2017-08-09 00:00:00,50.333333333333336,50.333333333333336,30.8,,26.0,68.73333333333333,45.733333333333334,,64.46666666666667,0.0,52.666666666666664,,57.666666666666664,,56.13333333333333,34.46666666666667,0.0,,15.333333333333334
2017-08-09 00:15:00,50.333333333333336,50.333333333333336,36.6,,27.266666666666666,80.53333333333333,42.333333333333336,,81.26666666666667,0.0,63.06666666666667,,55.266666666666666,,62.93333333333333,35.333333333333336,0.0,,15.4
2017-08-09 00:30:00,51.46666666666667,51.46666666666667,45.4,,28.8,74.26666666666667,43.6,,68.66666666666667,0.0,58.4,,52.8,,65.86666666666666,30.533333333333335,0.0,,15.666666666666666
2017-08-09 00:45:00,48.733333333333334,48.733333333333334,45.266666666666666,,28.533333333333335,78.66666666666667,44.333333333333336,,81.66666666666667,0.0,60.266666666666666,,54.4,,61.333333333333336,30.266666666666666,0.06666666666666667,,15.266666666666667
