Date/Time,1128_O_HIPK,2071_O_NOSD,2348_O_HILL,2610_O_INGM,2759_O_BRHT,3555_O_SCLL,4431_O_WBG,4514_O_MCCA,5182_O_DORM,5571_O_BUFF,5593_O_WLIB,5624_O_BUFF,6582_O_OAKD,7112_O_FRHL,7783_O_HZWD,8637_O_HIPK,8798_O_FRHL,8941_O_MTLE
2018-10-01 15:45:00,328.2,,208.7333333333333,281.06666666666666,,,,311.8666666666667,376.4,237.8,297.06666666666666,237.8,996.3333333333335,414.4666666666666,305.2,328.2,243.06666666666663,260.26666666666665
2018-10-01 16:00:00,316.6,,209.6,274.53333333333336,,,,304.2,2724.933333333333,232.26666666666668,296.0,232.26666666666668,852.7333333333332,407.6,304.53333333333336,316.6,399.53333333333336,232.86666666666667
2018-10-01 16:15:00,335.6666666666667,,206.2,267.8,,,,326.2,445.9333333333333,290.6,331.6666666666667,290.6,759.6666666666665,406.86666666666673,317.0,335.6666666666667,314.6666666666667,220.06666666666663
2018-10-01 16:30:00,343.6,,224.7333333333333,285.26666666666665,,,,334.93333333333334,375.4,274.53333333333336,333.93333333333334,274.53333333333336,383.33333333333326,474.86666666666673,318.6,343.6,498.6,218.66666666666663
2018-10-01 16:45:00,310.53333333333336,,225.26666666666668,280.26666666666665,,,,350.26666666666665,312.26666666666665,258.46666666666664,373.66666666666674,258.46666666666664,582.8666666666667,618.8666666666667,327.2,310.53333333333336,285.06666666666666,215.13333333333333
2018-10-01 17:00:00,318.8666666666667,,260.26666666666665,274.1333333333333,,,,340.6666666666667,327.53333333333336,270.3333333333333,374.66666666666674,270.3333333333333,426.53333333333336,470.33333333333326,331.73333333333335,318.8666666666667,378.06666666666666,216.4
2018-10-01 17:15:00,314.8,,307.8,297.73333333333335,,,,350.2,604.4,274.6666666666667,407.4666666666666,274.6666666666667,454.0,495.13333333333327,332.53333333333336,314.8,339.06666666666666,238.46666666666667
2018-10-01 17:30:00,313.8,,321.26666666666665,327.93333333333334,,,,350.2,601.1333333333333,285.73333333333335,761.2,285.73333333333335,454.73333333333335,550.4666666666667,371.26666666666665,313.8,859.8666666666667,243.66666666666663
2018-10-01 17:45:00,357.2,,340.53333333333336,346.33333333333326,,,,359.13333333333327,518.9333333333333,346.86666666666673,813.0666666666667,346.86666666666673,398.8,701.5333333333333,435.8,357.2,392.4666666666666,263.6666666666667
2018-10-01 18:00:00,370.86666666666673,,341.06666666666666,409.33333333333326,,,,346.0,4767.733333333334,336.0,1219.1333333333334,336.0,324.26666666666665,694.0666666666667,489.2,370.86666666666673,438.6,279.6
2018-10-01 18:15:00,375.8,,368.2,645.6,,,,365.26666666666665,1104.4,335.6,514.0,335.6,357.66666666666674,757.7333333333332,444.53333333333336,375.8,409.33333333333326,358.9333333333333
2018-10-01 18:30:00,384.73333333333335,,426.86666666666673,564.0,,,,369.06666666666666,495.73333333333335,328.0,591.5333333333333,328.0,451.2,782.9333333333333,1915.2666666666669,384.73333333333335,385.2,481.4
2018-10-01 18:45:00,404.06666666666666,,433.6,605.1333333333333,,,,417.2,612.0666666666667,346.8,893.2,346.8,634.8666666666667,874.7333333333332,524.3333333333334,404.06666666666666,447.4666666666666,485.26666666666665
2018-10-01 19:00:00,435.13333333333327,,436.4666666666666,770.4,,,,465.4666666666666,631.8,357.53333333333336,876.7333333333332,357.53333333333336,653.2666666666668,1071.0,595.3333333333334,435.13333333333327,536.9333333333333,586.0666666666667
2018-10-01 19:15:00,479.4666666666666,,486.66666666666674,831.2,,,,550.2666666666668,662.5333333333333,412.13333333333327,727.4666666666667,412.13333333333327,814.5333333333333,1466.666666666667,1069.4666666666667,479.4666666666666,551.2666666666668,1579.0
2018-10-01 19:30:00,503.6,,604.0666666666667,947.4666666666667,,,,610.4,3405.4,464.8,786.0,464.8,841.5333333333333,1127.7333333333333,652.8666666666667,503.6,1011.4,827.9333333333333
2018-10-01 19:45:00,608.6,,704.9333333333333,1017.2666666666668,,,,611.6666666666666,887.5333333333333,488.4,887.5333333333333,488.4,852.0666666666667,1059.2,680.6666666666666,608.6,682.4,796.0
2018-10-01 20:00:00,736.0666666666667,,769.7333333333332,1012.5333333333333,,,,666.9333333333333,762.1333333333333,527.6666666666666,863.7333333333332,527.6666666666666,1171.4,1065.1333333333334,683.8,736.0666666666667,711.4666666666667,846.2666666666668
