Date/Time,1272_O_SQHL,4634_O_NOSD,7984_O_PLHL,5907_O_EDWD,2467_O_BAVN,1124_O_PLUM,5093_O_MCCA,4924_O_WOAK,2748_O_ALPK,5166_O_AMBR,7896_O_PTBZ,4431_O_WBG,7872_O_SPHL
2026-02-23 13:15:00,502.9333333,345.6666667,369.1333333,364.7333333,593.4666667,449.2,489.9333333,449,539.5333333,486.8,,305.4,
2026-02-23 13:30:00,494.2666667,335.2666667,346.2666667,359.7333333,467.2,420.8,358.6666667,388.2666667,423.3333333,439.8666667,,319.1333333,
2026-02-23 13:45:00,510.5333333,300,354.4666667,348.6,395.6666667,428.8,1797.933333,365.3333333,333.6,530.6666667,,308.3333333,
2026-02-23 14:00:00,532.7333333,319.0666667,371.6,313.1333333,405.8666667,375.5333333,478.0666667,374,353.8666667,551.4,,311.8,
2026-02-23 14:15:00,457.1333333,294.9333333,400.3333333,363,404,368.3333333,517.2666667,375.9333333,418.1333333,468.4,,313,
2026-02-23 14:30:00,429.9333333,384.9333333,325.1333333,321,416.9333333,425.4,514.3333333,450.4666667,437.1333333,453.2,,271.2,
2026-02-23 14:45:00,462.3333333,419.8666667,357.9333333,351.9333333,388.4666667,447.9333333,710.6666667,609.6666667,478.6666667,410.4,,311,
2026-02-23 15:00:00,663.2666667,387.0666667,390.7333333,493.5333333,365.2666667,441.4666667,434.4666667,510.0666667,489.4,406.3333333,,292.3333333,
2026-02-23 15:15:00,576.7333333,310.2,373.8666667,532.8666667,436.6666667,461.7333333,296.4,400.3333333,415.1333333,385.0666667,,318.0666667,
2026-02-23 15:30:00,373.5333333,316.8666667,486.5333333,335.8666667,486.3333333,449.2,349.2,344.2,320.3333333,354.7333333,,262.6666667,
2026-02-23 15:45:00,448.3333333,310.8,391.8666667,272.4,515.4666667,414.5333333,344.8,372.2666667,384.7333333,350.8,,306.6666667,
2026-02-23 16:00:00,494.8,279.8,318.4,334.4,451.6,457.2,333.4666667,465.4,373.8,425,,323.4666667,
2026-02-23 16:15:00,445.2666667,327.4,271.2,322.6666667,393.3333333,467.8666667,331.8,325.6666667,403.2,373.1333333,,332.2666667,
2026-02-23 16:30:00,336.1333333,293.7333333,298.7333333,290.6,383.8666667,432.7333333,380.6,348.4,397.7333333,361.8666667,,307.9333333,
2026-02-23 16:45:00,335.9333333,302,316.4,267.5333333,350.1333333,422.3333333,344.6,339.4666667,374.8666667,355.4666667,,351.8666667,
2026-02-23 17:00:00,386.9333333,292.0666667,294.0666667,274.3333333,365.6,358.8,354.0666667,344.9333333,367.4666667,358.7333333,,380.2666667,
2026-02-23 17:15:00,415,288.5333333,313.8666667,547.4,436.4,346.6666667,409.3333333,329.1333333,363.6,377.3333333,,403.5333333,
2026-02-23 17:30:00,378.9333333,326.9333333,291.0666667,301.1333333,355,356.3333333,675,390.9333333,378.0666667,395.8,,454.0666667,
2026-02-23 17:45:00,413.8666667,314.7333333,313.0666667,293.6,336.4666667,361.2666667,482.0666667,360.2666667,365,429.8666667,,404.5333333,
2026-02-23 18:00:00,427.9333333,280.8666667,303.8,329.9333333,361.1333333,361.2,426.2666667,514.6,400.6666667,443.2,,407.9333333,
2026-02-23 18:15:00,419.8,314.0666667,434.5333333,347.0666667,364.8,404.4666667,426.6,433.5333333,417.5333333,606.4,,417.1333333,
2026-02-23 18:30:00,440.2,330.3333333,321,331.1333333,409.5333333,438.4666667,493.6,397.8666667,440.2666667,559.6666667,,481.3333333,
2026-02-23 18:45:00,494.8666667,372.7333333,374.1333333,524.8,362.0666667,525.0666667,585.6666667,393.2666667,481.8,625.4666667,,582.8666667,
2026-02-23 19:00:00,488.3333333,500.7333333,686.3333333,376.5333333,480.7333333,540.4,484.9333333,434.1333333,525.6,637.6666667,,606.6,
2026-02-23 19:15:00,471.4666667,605,496.6,363.3333333,462.6,609.8666667,432.4,583,774.8666667,639.8,,637.7333333,
2026-02-23 19:30:00,435.6,507.4666667,598.5333333,406.0666667,443.2,605.1333333,437.7333333,567.6666667,437.1333333,729.6666667,,667.7333333,
2026-02-23 19:45:00,646.6,523.6,631,368,428.8,522.8666667,742.3333333,492.5333333,438.3333333,706.8,,624.7333333,
2026-02-23 20:00:00,625.1333333,501.4,617.9333333,470.9333333,600.8666667,488.6666667,503.7333333,553.8,492.9333333,750.0666667,,586.2666667,
2026-02-23 20:15:00,597.4,568.6,618.3333333,480.1333333,520,455.4,555.6666667,618.7333333,492.0666667,792.6,,623.8666667,
2026-02-23 20:30:00,617.9333333,622.4,543.4,433.9333333,548.9333333,535.0666667,662.2666667,609.1333333,570.0666667,811.2666667,,662.2,
2026-02-23 20:45:00,617.4666667,766.4666667,1027.266667,461.9333333,541.2666667,578.2,679.5333333,658.4,629.8,828.8666667,,702.3333333,
2026-02-23 21:00:00,616.8666667,672.8666667,590.7333333,461,609.4,661.4,864.7333333,718.0666667,666.7333333,908.2666667,,713,
2026-02-23 21:15:00,721.6666667,631,517,513.8,556.1333333,742.2666667,886.2666667,618.4666667,816.0666667,807.8,,772.4,
2026-02-23 21:30:00,767.9333333,686.4666667,741.8666667,597.2,576.0666667,725.8666667,760.4666667,698.4,889.2666667,733.7333333,,819.2,
2026-02-23 21:45:00,739.4666667,615.1333333,640.6,588.3333333,671.2666667,822,683.8,698,737.3333333,759.7333333,,874.3333333,
2026-02-23 22:00:00,742.5333333,556.2,609.8,566.4666667,943.0666667,750.8666667,674.5333333,617.3333333,679.8,944.2666667,,852.3333333,
2026-02-23 22:15:00,648.4,641.8,576.3333333,539.3333333,669.4666667,666.2,605.8666667,591.3333333,689.6666667,868.8666667,,859.5333333,
2026-02-23 22:30:00,643.4,746.4666667,664.2,445.9333333,702.1333333,719.8666667,550.4,750.1333333,565.9333333,806.8666667,,921.3333333,
2026-02-23 22:45:00,833.6666667,563.4666667,777.8666667,524,656.0666667,688.9333333,532.6,653.2666667,509.4666667,832.8666667,,945.7333333,
2026-02-23 23:00:00,750.6666667,559.9333333,627.2666667,586.4,575.2,670.6,525.2666667,520.6666667,499.2666667,936.4,,938.6,
2026-02-23 23:15:00,696,592.4666667,578.7333333,541.6,639.1333333,697.6,572.6666667,602,522.8666667,964.4,,848.2,
2026-02-23 23:30:00,741.9333333,666.3333333,574.9333333,507.8666667,772.4,781.4666667,712.4,646.6,586.1333333,960.6,,835.4666667,
2026-02-23 23:45:00,767.2666667,726.7333333,546.2,514.1333333,644.6,753.6666667,844.8,677.7333333,674.8666667,994.4666667,,895.7333333,
2026-02-24 0:00:00,890.9333333,742.2,538.6,630.8666667,618.7333333,739.2,917.9333333,737.8,755.4,1043.266667,,984.7333333,
2026-02-24 0:15:00,831.4666667,803.4,540.3333333,614.8666667,662,727.0666667,965.1333333,816.7333333,811.9333333,1136.666667,,950.6666667,
2026-02-24 0:30:00,883.2666667,863.5333333,570.5333333,635.7333333,711.3333333,832.3333333,975.8666667,896.2,909.4,1138.333333,,899.6666667,
2026-02-24 0:45:00,969.9333333,1002.6,634.1333333,676.6666667,713.4666667,978.8666667,987.1333333,976.9333333,920.2,1220.4,,864.8,
2026-02-24 1:00:00,940.8,1008.8,644.7333333,697.8666667,720.4666667,1042,949.3333333,1011.4,932.9333333,1323.733333,,867.0666667,
2026-02-24 1:15:00,1043.066667,778.8,657.5333333,681.9333333,772.6,1061.533333,971.4666667,964.7333333,895.4,1336.733333,,855.0666667,
2026-02-24 1:30:00,1123.133333,817.8666667,715.7333333,685,818.1333333,1052.866667,969.6666667,820.4666667,897.8,1240.866667,,866.2666667,
2026-02-24 1:45:00,1177,887.8666667,759.2666667,828.9333333,805.9333333,1011.4,880.1333333,864.2666667,871.2,1123.6,,906.5333333,
2026-02-24 2:00:00,1292.4,866.2666667,794.9333333,872.2666667,840.1333333,960.2666667,828.8666667,1010.466667,813.3333333,1113.133333,,981,
2026-02-24 2:15:00,1355.466667,864.0666667,826.2,858.0666667,922.2,917.8666667,772.0666667,1015.8,788.6,1233.866667,,1040,
2026-02-24 2:30:00,1316.933333,1249.666667,889.4,868.2,982.4,885.2,798.8666667,961.2666667,776.0666667,1417,,1158.866667,
2026-02-24 2:45:00,1125.666667,1739.666667,899.8,830.4666667,984.6666667,805.6666667,873.3333333,903.9333333,804.7333333,1477.866667,,1246.133333,
2026-02-24 3:00:00,1027.933333,1605.133333,846.2,738.1333333,964.1333333,777.8666667,967.9333333,934.1333333,869.8,1642.133333,,1321.133333,
2026-02-24 3:15:00,1093.933333,955.6,823.6,742.8666667,928.8,804,1016.333333,985.6666667,924.5333333,1648.333333,,1436.666667,
2026-02-24 3:30:00,1124.4,986.6,884.2,791,898.2666667,877.6,1068.733333,1038.333333,962.1333333,1662.333333,,1547.8,
2026-02-24 3:45:00,1216.2,1091,1005.6,826.2666667,949.9333333,952.0666667,1140.2,1160.133333,1033.8,1758.6,,1709.533333,
2026-02-24 4:00:00,1361.866667,1089.6,1141.933333,892.4666667,1004.4,964.2666667,1223.666667,1219.933333,1127.4,1837.733333,,1916.733333,
2026-02-24 4:15:00,1421.066667,1188.133333,1284.266667,915.5333333,1077.066667,966.4,1369.4,1222.4,1212.8,1979.4,,2042,
2026-02-24 4:30:00,1437.666667,4243.4,1301.266667,997.1333333,1130.133333,1034.333333,1443.533333,1389.8,1266.666667,2102.666667,,2118,
2026-02-24 4:45:00,1746.4,10390.73333,1474.4,1012.933333,1151.133333,1175.2,1589.866667,1486.8,1298.333333,2183.133333,,2041.8,
2026-02-24 5:00:00,1844,1551.8,1584.8,1241.066667,1170.133333,1256,1703.933333,1544.466667,1338.866667,2431.6,,2120.6,
2026-02-24 5:15:00,1961.266667,1673,1653.666667,1334,1285.666667,1427,1748.2,1700.933333,1358.266667,2630.933333,,2109.8,
2026-02-24 5:30:00,2232,1963.466667,1792.333333,1461.133333,1429.133333,1534.2,1756.466667,2032.333333,1463.533333,2983,,1946.333333,
2026-02-24 5:45:00,2732.8,2247.8,1979.2,1654.933333,1392.8,1559.8,1916.866667,2422.133333,1601,3380.933333,,1802.6,
2026-02-24 6:00:00,3176.666667,2471.133333,2125.266667,2069.533333,1960.533333,1513.133333,2073.6,2678.666667,1713.266667,3603.133333,,1703.466667,
2026-02-24 6:15:00,3635.733333,2606.733333,2227.733333,2339,2173.133333,1623.666667,2202.533333,2794.4,1909,3897.6,,1749.466667,
2026-02-24 6:30:00,3962.4,2766.2,2247.666667,2628.266667,2527.6,1871.2,2420.466667,2980.333333,2110.466667,3756.6,,1950.066667,
2026-02-24 6:45:00,4173.466667,2978.133333,2350.4,2883,2589.733333,2151.066667,2679.133333,3274.133333,2289,3901.733333,,1629.533333,
2026-02-24 7:00:00,4607.866667,3201.2,2469.666667,3018.266667,2716.866667,2385.066667,2535.133333,3610.333333,2349.066667,3302.8,,1551.733333,
2026-02-24 7:15:00,4895.266667,3366.933333,2218.266667,3140.333333,2967.133333,2283.333333,2385.666667,3644.933333,2438.4,3132.8,,1606.133333,
2026-02-24 7:30:00,5178.266667,3290.733333,1995.266667,3423.8,3829.6,2404.4,2125.666667,3439.333333,2418.266667,3024.866667,,1750.466667,
2026-02-24 7:45:00,4741,2806.666667,1725.533333,3381.333333,4561,2520.6,2093.333333,3013.333333,2326.8,3484.466667,,1939,
2026-02-24 8:00:00,4020.866667,2459.8,1604.866667,3179.866667,4026.666667,2490.466667,2165,2523.866667,2205.333333,3214.533333,,1942.066667,
2026-02-24 8:15:00,2999.866667,2116.933333,1280.666667,2435.866667,3220.066667,2328.533333,2010.2,2137.266667,2094.733333,3306.6,,1808.133333,
2026-02-24 8:30:00,2487.533333,1785.333333,1181.733333,1824.133333,3138.6,1949.6,1927.266667,1884.4,2069.8,3220.4,,1706.866667,
2026-02-24 8:45:00,2123.6,1534.2,1058.133333,1536.533333,3140.266667,2136.333333,2066.666667,1583.466667,2140.2,3491.533333,,1623.533333,
2026-02-24 9:00:00,1829.4,1381.2,1028.6,1425.4,3299.866667,2312.533333,2302.333333,1409.4,2257.733333,3159.466667,,1364.066667,
2026-02-24 9:15:00,1517.8,1225.266667,1060.733333,1154.266667,3335.8,2997.133333,2331.6,1192.533333,2527.6,2735.2,,1136.533333,
2026-02-24 9:30:00,1356.2,1237.133333,1051.466667,1006.266667,4187.8,2885.133333,2076.066667,1179.4,2361.266667,2110.066667,,1060.533333,
2026-02-24 9:45:00,1349.733333,1224.066667,1011.2,970.9333333,4635.066667,2327.266667,2038.733333,1168.866667,2040,1713.466667,,892.5333333,
2026-02-24 10:00:00,1347.6,1116.533333,960.4666667,1009.266667,3368.133333,2055.8,1937.533333,1164.933333,1683.933333,1618.133333,,839.8,
2026-02-24 10:15:00,1482.333333,1130,1039.733333,1003.933333,2014.466667,1801.8,1723.2,1172.866667,1358.866667,1639.6,,771,
2026-02-24 10:30:00,1389.866667,1132.666667,1264.266667,1015.466667,1796.8,1501.133333,1462.4,1171.8,1223,1714.533333,,713.6666667,
2026-02-24 10:45:00,1353.533333,1214.133333,1179.733333,1010.6,1397.466667,1343.666667,1274.333333,1246.666667,1204.066667,1905.533333,,715.6666667,
2026-02-24 11:00:00,1441.2,1293.933333,1325,1047.933333,1291.6,1198.466667,1226.466667,1385.6,1230.866667,2332.466667,,849.8666667,
2026-02-24 11:15:00,1588.866667,1255.4,1405.866667,1124.666667,2292.733333,1223.666667,1229.6,1364,1231.6,2186.866667,,833.9333333,
2026-02-24 11:30:00,1637.533333,1328.8,1220.533333,1220.933333,2543.2,1237.866667,1252.133333,1555.4,1302.066667,2193.8,,825.6666667,
2026-02-24 11:45:00,1726.6,1418.6,877.6666667,1278.533333,2737,1159.6,1362.666667,1703.466667,1396.733333,2116.666667,,782.8666667,
2026-02-24 12:00:00,1711.4,1309.866667,770.0666667,1365.333333,1478.133333,1299.866667,1402.466667,1622,1422.866667,2010.333333,,800.2,
2026-02-24 12:15:00,1796.6,1162.333333,750.8666667,1162.266667,1624.533333,1416.533333,1332.933333,1483.533333,1372.4,1726.6,,726.4,
2026-02-24 12:30:00,1426.266667,1084.466667,729.6,1011.933333,1677.866667,1483.666667,1347.266667,1295,1324,1571.6,,753.0666667,
2026-02-24 12:45:00,1079.933333,909.3333333,693.1333333,902.8,1559.666667,1412.333333,1191.066667,1090,1146.866667,1573.4,,727.7333333,
2026-02-24 13:00:00,993.2666667,805.4666667,704.8666667,744.4666667,1546.466667,1424.2,1085.066667,935.6,1027.933333,1441.733333,,698.2,
2026-02-24 13:15:00,882.5333333,669.4,788.0666667,666.8,1372.666667,1390.6,1040.866667,896,1012.066667,1340.466667,,716.7333333,
2026-02-24 13:30:00,818.3333333,612.1333333,888.8666667,609.8666667,1163.333333,1105.6,971.2,798.5333333,920.4666667,1284.133333,,742.3333333,
2026-02-24 13:45:00,925.5333333,767.5333333,962.8666667,700.8,1123.533333,970.8,957.1333333,1002,875.7333333,1245.533333,,683,
2026-02-24 14:00:00,1066.4,828.8,894.8666667,847.9333333,1113.333333,849.6666667,909.6666667,998.8666667,799.8666667,1367.466667,,605.2,
2026-02-24 14:15:00,965.4666667,828.0666667,879.6,800.9333333,951.8,902.5333333,3598.266667,807.3333333,954.3333333,1433.066667,,633.9333333,
2026-02-24 14:30:00,867,717.6666667,770.7333333,715.7333333,892.6,937.6666667,1129.6,813.8666667,1067.2,1446.933333,,615.0666667,
2026-02-24 14:45:00,,613.8666667,729.5333333,695.8,921.4,1048.533333,1129.933333,858.2,1022.666667,1280.133333,,575.9333333,
2026-02-24 15:00:00,,566.5333333,727.2,645.8,1052.733333,1258.933333,1107.4,858.2,988.8666667,1238.666667,,522.5333333,
2026-02-24 15:15:00,,543.6666667,753.2,611.6,1181.466667,1232.733333,1096.466667,766.2,953.2,1094.333333,,640.8,
2026-02-24 15:30:00,,511,729.9333333,601.3333333,1128.733333,1125,1054.333333,864.2,873.1333333,1036.8,,607.4666667,
2026-02-24 15:45:00,,504.8666667,698.7333333,665.1333333,1066.933333,1077.733333,1001.8,869.4,845.5333333,940.2666667,,538.8,
2026-02-24 16:00:00,,570,636.6666667,676.6666667,991.2666667,980.4666667,926.4,885.6666667,867.7333333,982,,556.5333333,
2026-02-24 16:15:00,,531.0666667,592.7333333,632.6,996.1333333,1040.466667,915.9333333,755.3333333,841.1333333,1018.4,,554.8666667,
2026-02-24 16:30:00,,581.8,586.5333333,615.2,981.4666667,1050.266667,935.7333333,712.1333333,806.2666667,1021.066667,,582.4666667,
2026-02-24 16:45:00,,614.6666667,592.8,610.3333333,860.8666667,1028.6,896.9333333,777,782.3333333,1001.6,,497,
2026-02-24 17:00:00,,615.7333333,537,614.8,867.3333333,960.7333333,909.5333333,767.8,768,918.6666667,,451.8666667,
2026-02-24 17:15:00,,630.4,524.4,629.3333333,889.7333333,969.7333333,925.1333333,766.7333333,793.8666667,886.4,,596,
2026-02-24 17:30:00,,648.5333333,529.2,578.6666667,848.6,980.1333333,930.4,746.9333333,760.8666667,952.0666667,,524.6,
2026-02-24 17:45:00,,676.1333333,545.2666667,606.4,819.4666667,1025.4,901.6,729.2666667,802.1333333,1089.066667,,511.4,
2026-02-24 18:00:00,,638,597.7333333,671.9333333,826.4,1107.133333,891,779.1333333,803.8,1094.8,,542.2666667,
2026-02-24 18:15:00,,705.3333333,719.0666667,768.6666667,869.2,1008.266667,959.4666667,756.5333333,824.6,1128.8,,552.0666667,
2026-02-24 18:30:00,,679.7333333,633,747.3333333,862.6666667,1196.466667,926.8,817.6,810.4,1304.533333,,579.2,
2026-02-24 18:45:00,,703.8,549.6666667,733.8666667,835.3333333,1283.533333,899.5333333,847.4666667,854,1083.4,,601.4666667,
2026-02-24 19:00:00,,746.0666667,551,732.3333333,921.8,1098.866667,889.9333333,771.8666667,788.6666667,1145.866667,,600.9333333,
2026-02-24 19:15:00,,697.1333333,592.1333333,760.7333333,970.5333333,1079.666667,857.3333333,768,750.7333333,1160.466667,,582.4,
2026-02-24 19:30:00,,650.6666667,609.9333333,767.2,931.7333333,987.7333333,785.9333333,705.9333333,785.5333333,1285.6,,633.6,
2026-02-24 19:45:00,,679.4666667,581.4666667,823.4666667,890.8,924.6,765,748.4666667,768.3333333,1061.4,,601.1333333,
2026-02-24 20:00:00,,697.3333333,565.1333333,804.6,834.0666667,899.1333333,759.7333333,740.7333333,777.6,1124.933333,,633,
2026-02-24 20:15:00,,656.2,618.0666667,798.9333333,830.5333333,943.2,753.3333333,691.2,804.2,1182.133333,,594.2,
2026-02-24 20:30:00,,642.7333333,661.4666667,845.9333333,717.9333333,950,750.2,725.1333333,766.8,1539.2,,593.1333333,
2026-02-24 20:45:00,,655.2666667,700.7333333,996.5333333,788.0666667,969.4666667,813.2,726.4666667,749.4,1146.533333,,586.4666667,
2026-02-24 21:00:00,,666.4666667,708.6,854.8666667,711.6666667,992.5333333,772.1333333,740.4666667,761.7333333,1184,,574.0666667,
2026-02-24 21:15:00,,638.8,701.2,854.6,711.9333333,993.7333333,762.9333333,705.8666667,785.7333333,1186.2,,536.6666667,
2026-02-24 21:30:00,,606.5333333,669.6,875,736.1333333,963,746.6,747.1333333,832.6,1301.8,,528.6,
2026-02-24 21:45:00,,631.5333333,659.2,834.0666667,779.9333333,945.2,714.5333333,734.6666667,911.2,1058.666667,,498.9333333,
2026-02-24 22:00:00,,611.6666667,600.2,817.2666667,777.9333333,907,717.8666667,767.2666667,735,999.7333333,,474.8,
2026-02-24 22:15:00,,605.4666667,579.2666667,766.2,768.4666667,898.8666667,701.8666667,715.7333333,735.6666667,878.9333333,,472.6666667,
2026-02-24 22:30:00,,574.2,539.4,682.0666667,776.5333333,896.5333333,668.3333333,681.0666667,691.2666667,818.7333333,,506.7333333,
2026-02-24 22:45:00,,556.8,521.6666667,660.4,739.8666667,882.6,663.4666667,634.8666667,679.8666667,904.5333333,,440.4,
2026-02-24 23:00:00,,530.4,490.4,636.8,729.8,830.4,636.7333333,607.6,790.3333333,1044.066667,,422.6666667,
2026-02-24 23:15:00,,502.4666667,459.0666667,610.6,778.2,795.2666667,625.2666667,618.6,1376.066667,887.2666667,,414.6,
2026-02-24 23:30:00,,486.5333333,433.4,603.4666667,705.2,830.9333333,613.0666667,587.0666667,1878.4,784.4666667,,386.8,
2026-02-24 23:45:00,,459.0666667,416.6666667,562.8666667,697.2666667,743,607.7333333,532.3333333,1534.733333,746.2666667,,391.9333333,
2026-02-25 0:00:00,,528.4666667,387.6666667,549.0666667,645.3333333,733.5333333,584.8,502.6,981.8666667,737,,372.2666667,
2026-02-25 0:15:00,,570.6,375.8,555.9333333,625.8,752.4,572.8666667,505.0666667,682.8,760.2,,355.2666667,
2026-02-25 0:30:00,,483.4,370.9333333,491.5333333,619.4,842.0666667,579,522.5333333,588.6,698.2,,357.3333333,
2026-02-25 0:45:00,,523.2,388,532.0666667,631.4,968.4,566.9333333,537.5333333,571.8666667,685.6666667,,362.1333333,
2026-02-25 1:00:00,,534.2,415.6,573.9333333,610.6666667,877.8,573.6666667,527.6,571.6,694.9333333,,375.5333333,
2026-02-25 1:15:00,,532.3333333,472.3333333,575.3333333,514.8,833.9333333,577.4666667,569.8,598.2666667,727.2,,399.3333333,
2026-02-25 1:30:00,,561.5333333,514.5333333,560.8,527.8666667,843.6666667,607.1333333,557.6,635.6666667,725,,453.5333333,
2026-02-25 1:45:00,,582.4,539.5333333,596.1333333,535.4666667,849.5333333,632,576.9333333,661.2666667,772,,509.2666667,
2026-02-25 2:00:00,,608.9333333,557.8,570.4,540.8666667,852.8666667,684.1333333,608.6,677.3333333,891.4,,570.7333333,
2026-02-25 2:15:00,,636.6666667,587.4,572.7333333,549.6,808.1333333,720,646.0666667,706.8,1021.8,,642.4,
2026-02-25 2:30:00,,692.2666667,649.6666667,606,584.4,753.9333333,853,704.2,783.4,1335.8,,703.1333333,
2026-02-25 2:45:00,,897.7333333,735.6666667,716.4,631.6666667,866.5333333,1169.266667,901.2666667,1035.4,1854.066667,,758,
2026-02-25 3:00:00,,1155.266667,850.3333333,967.4,667.6,1109.6,1558.466667,1145,1395.2,2378.133333,,773.2666667,
2026-02-25 3:15:00,,1622.4,1092.466667,1246.666667,704.2666667,1912.666667,2384.466667,1624.466667,1992.266667,2806.733333,,828.4666667,
2026-02-25 3:30:00,,1979.933333,1307.466667,1801.666667,858,3174.266667,2827.6,2377.133333,2575.2,2958,,890.0666667,
2026-02-25 3:45:00,,2344.533333,1591.933333,2272.866667,1064,4580.2,2883.4,2971.133333,3223.133333,3034.466667,,988.4,
2026-02-25 4:00:00,,2618.933333,2037.8,2923.266667,1621.933333,5698.933333,3157.133333,3458.6,3200.6,3266.533333,,1328.133333,
2026-02-25 4:15:00,,2738.266667,2693,3503.666667,2154.333333,6128.733333,3767.533333,3868.933333,3410.333333,3415.6,,1609.266667,
2026-02-25 4:30:00,,2809.466667,3233.066667,3885.333333,2649.933333,6385.266667,3995.066667,4428.133333,3455.6,3439.733333,,1771.466667,
2026-02-25 4:45:00,,2829.6,3446.2,4049.6,3126.933333,6881.2,4079.933333,5008.066667,3499.2,3682.266667,,2003.8,
2026-02-25 5:00:00,,2863.333333,3708.866667,4332.133333,3189.733333,7118.933333,4193.933333,4709.866667,3494.066667,4092.2,,2350.266667,
2026-02-25 5:15:00,,2918.066667,3767.933333,4063.933333,3183.2,8076.733333,3779.866667,4578.933333,3760.2,4196.466667,,2505.333333,
2026-02-25 5:30:00,,2904.333333,3904.6,3982.733333,3254.4,8722.066667,3755.8,4341.2,3701.266667,4325.733333,,2793.666667,
2026-02-25 5:45:00,,2806.733333,4219.066667,3973.066667,3271.333333,8862.8,3761.066667,4146.2,3701.333333,4330.066667,,2895.333333,
2026-02-25 6:00:00,,2772.2,4108.6,3861.266667,3160.733333,8235.666667,4052.533333,3967.133333,3636.066667,4272.4,,3144.333333,
2026-02-25 6:15:00,,2768.133333,3984.066667,3815.333333,3272.133333,7950.266667,4334.733333,4208.4,3724.933333,4438.133333,,3510.466667,
2026-02-25 6:30:00,,2857.933333,3962.533333,3761.266667,3417,8244.066667,4594.066667,4253.8,3890.133333,4614.4,,3564.6,
2026-02-25 6:45:00,,2923.8,3806.066667,3649.133333,3190.133333,8463,4653.4,4232,3851.866667,4864,,3545.266667,
2026-02-25 7:00:00,,2962.666667,3608.666667,3627.6,3225.533333,8207.533333,4385.4,4158.933333,3850.2,5097.666667,,3710.866667,
2026-02-25 7:15:00,,3071.6,3379.4,3691.266667,3288.133333,8253.333333,4713.866667,4213.333333,3938.2,5494.2,,3657.533333,
2026-02-25 7:30:00,,3167.466667,3298.533333,3650.333333,3364.6,7952.4,5216.933333,4078,4005.066667,5758.333333,,3705.8,
2026-02-25 7:45:00,,3347.4,3241.066667,3488.333333,3393.6,8207.2,5857.133333,4150.6,4093.666667,5726.2,,3723.466667,
2026-02-25 8:00:00,,3199.533333,3325.6,3421.533333,3642.6,7697.133333,5990.266667,4074.733333,4130.066667,5620.266667,,3357.466667,
2026-02-25 8:15:00,,3171.4,3277.333333,3364.066667,3915.666667,7603.2,5831.733333,4024.666667,4087.2,5487.866667,,3203.4,
2026-02-25 8:30:00,,3204.866667,3477.733333,3303.133333,3849.333333,7329.8,5664.266667,3746.066667,4024.333333,5304.8,,3143.466667,
2026-02-25 8:45:00,,3087,3819,3231.666667,3903.733333,7631.466667,5127.466667,3581,4008.066667,5180.933333,,3289.666667,
2026-02-25 9:00:00,,2870.066667,3921.6,3312.733333,3922.866667,7837.866667,4631.266667,3355.066667,3994.066667,5205.866667,,3560.466667,
2026-02-25 9:15:00,,2726.133333,3979.2,3555.933333,3929,7854.466667,4626.933333,3353.2,3958.333333,5080.066667,,3864.8,
2026-02-25 9:30:00,,2717.733333,3976.6,3767.2,3677.8,7821.2,4605.066667,3544.4,3847.733333,5152.866667,,3959,
2026-02-25 9:45:00,,2999.333333,4124,3794.066667,3510.466667,7976.133333,4481.533333,3914,3774.466667,5095.2,,4103.6,
2026-02-25 10:00:00,,3108.066667,4337.2,4017.666667,3420.2,8034.266667,4506.2,4105.933333,3784.133333,4883.466667,,4111.266667,
2026-02-25 10:15:00,,3234.733333,4287.533333,4148.266667,3544.6,7607,4407.6,4227.4,3749.066667,4492.466667,,3877.533333,
2026-02-25 10:30:00,,3426.533333,4500.6,4095.066667,3961.133333,7122.4,4312.6,4303.666667,3730.6,4183.2,,3650.6,
2026-02-25 10:45:00,,3505.2,4656.133333,4032.533333,3975.266667,6720.933333,3764.866667,4309.2,3651.933333,4136.333333,,3477.066667,
2026-02-25 11:00:00,,3542.6,4710.733333,4097.333333,3798.8,6179.666667,3469.8,4274.733333,3851.8,4033.733333,,3455.733333,
2026-02-25 11:15:00,,3631.4,4778.8,4242.6,3738.933333,5915.6,3430,4455.066667,4248.666667,4148.8,,3751.266667,
2026-02-25 11:30:00,,3677.733333,4575,4338.2,3689.2,6078.266667,3506.466667,4492.266667,4469.333333,4491.133333,,3334.666667,
2026-02-25 11:45:00,,3568.2,4135.666667,4159.4,3800.733333,5746.733333,3657.6,4282.133333,4440.6,4485.666667,,3280.533333,
2026-02-25 12:00:00,,3319.466667,3581.533333,3744,3947.933333,5178.866667,4063.466667,4086,4439.733333,4336.066667,,3126.2,
2026-02-25 12:15:00,,3130.6,3217.466667,3223.466667,4341.333333,5104.266667,3973.466667,3734.266667,4196.8,4132.2,,3083.6,
2026-02-25 12:30:00,,3016.2,3123.6,2981,4546.933333,4594.8,3731.8,3465.866667,3905.466667,3896,,3136.666667,
2026-02-25 12:45:00,,2821.8,2989.066667,2839.866667,4494.466667,4193.4,3613.066667,3394.533333,3243.066667,3754.666667,,3104.2,
2026-02-25 13:00:00,,2453,2890.533333,2541.6,4314,3885,3332.066667,3062.333333,3048.666667,3492.866667,2821.5,3147.733333,
2026-02-25 13:15:00,,2053.266667,2791.2,2180.133333,4063.066667,3230.266667,3220.333333,2802.4,2740.2,3461.733333,2716.6,3103.133333,
