Date/Time,2197_O_CLE,1903_O_SWVL,7204_O_AVNW,8755_O_MTLE,6227_O_ELIB,8972_O_SHADY,5165_O_GIBS,8185_O_SWPK,3422_O_HICK,2330_O_nan
2016-05-27 05:30:00,,,,,55.333333333333336,49.333333333333336,,,,
2016-05-27 05:45:00,,,,,56.266666666666666,44.53333333333333,,,,
2016-05-27 06:00:00,,,,,58.53333333333333,48.333333333333336,,,,
2016-05-27 06:15:00,,,,,59.266666666666666,47.6,,,,
2016-05-27 06:30:00,,,,,55.93333333333333,48.733333333333334,,,,
2016-05-27 06:45:00,,,,,54.2,46.733333333333334,,,,
2016-05-27 07:00:00,,,,,51.86666666666667,44.06666666666667,,,,
2016-05-27 07:15:00,,,,,53.46666666666667,47.53333333333333,,,,
2016-05-27 07:30:00,,,,,55.8,48.733333333333334,,,,
2016-05-27 07:45:00,,,,,52.733333333333334,49.13333333333333,,,,
2016-05-27 08:00:00,,,,,51.2,52.8,,,,
2016-05-27 08:15:00,,,,,53.266666666666666,48.4,,,,
2016-05-27 08:30:00,,,,,52.2,51.2,,,,
2016-05-27 08:45:00,,,,,53.2,48.666666666666664,,,,
2016-05-27 09:00:00,,,,,47.8,44.266666666666666,,,,
2016-05-27 09:15:00,,,,,43.733333333333334,44.93333333333333,,,,
2016-05-27 09:30:00,,,,,41.333333333333336,46.4,,,,
2016-05-27 09:45:00,,,,,41.86666666666667,46.6,,,,
2016-05-27 10:00:00,,,,,44.733333333333334,44.93333333333333,,,,
2016-05-27 10:15:00,,,,,34.4,40.733333333333334,,,,
2016-05-27 10:30:00,,,,,31.933333333333334,38.86666666666667,,,,
2016-05-27 10:45:00,,,,,35.0,40.46666666666667,,,,
2016-05-27 11:00:00,,,,,35.93333333333333,38.53333333333333,,,,
2016-05-27 11:15:00,,,,,33.8,41.733333333333334,,,,
2016-05-27 11:30:00,,,,,34.46666666666667,38.06666666666667,,,,
2016-05-27 11:45:00,,,,,33.666666666666664,33.333333333333336,,,,
2016-05-27 12:00:00,,,,,28.466666666666665,36.4,,,,
2016-05-27 12:15:00,,,,,34.733333333333334,31.2,,,,
2016-05-27 12:30:00,52.666666666666664,,,,41.333333333333336,46.4,,,,
2016-05-27 12:45:00,45.6,,,,47.13333333333333,29.8,,,,
2016-05-27 13:00:00,52.8,,,,40.333333333333336,28.533333333333335,,,,
2016-05-27 13:15:00,58.2,,,,46.53333333333333,30.0,,,,
2016-05-27 13:30:00,84.26666666666667,,,,816.4,29.333333333333332,,,,
2016-05-27 13:45:00,844.2666666666667,,,,1827.6666666666667,30.466666666666665,,,,
2016-05-27 14:00:00,496.3333333333333,,,,61.266666666666666,31.066666666666666,,,,
2016-05-27 14:15:00,123.26666666666667,,,,48.266666666666666,30.466666666666665,,,,
2016-05-27 14:30:00,77.26666666666667,,,,1649.6666666666667,32.93333333333333,,,,
2016-05-27 14:45:00,45.333333333333336,,,,105.53333333333333,27.8,,,,
2016-05-27 15:00:00,47.666666666666664,,,,46.46666666666667,29.733333333333334,,,,
2016-05-27 15:15:00,45.333333333333336,,,,112.0,28.466666666666665,,,,
2016-05-27 15:30:00,64.53333333333333,,,,54.13333333333333,29.6,,,,
2016-05-27 15:45:00,38.2,,,,35.666666666666664,28.6,,,,
2016-05-27 16:00:00,43.4,,,,31.333333333333332,29.4,,,,
2016-05-27 16:15:00,47.6,,,,27.4,28.8,,,,
2016-05-27 16:30:00,43.13333333333333,,,,28.4,28.733333333333334,,,,
2016-05-27 16:45:00,45.733333333333334,,,,25.933333333333334,31.733333333333334,,,,
2016-05-27 17:00:00,76.4,,,,24.133333333333333,30.266666666666666,,,,
2016-05-27 17:15:00,60.13333333333333,,,,31.866666666666667,31.866666666666667,,,,
2016-05-27 17:30:00,46.6,,,,36.53333333333333,30.8,,,,
2016-05-27 17:45:00,40.0,,,,34.8,34.53333333333333,,,,
2016-05-27 18:00:00,48.0,,,,35.46666666666667,31.733333333333334,,,,
2016-05-27 18:15:00,58.333333333333336,,,,43.2,30.8,,,,
2016-05-27 18:30:00,48.733333333333334,,,,44.6,33.86666666666667,,,,
2016-05-27 18:45:00,53.666666666666664,,,,41.333333333333336,32.46666666666667,,,,
2016-05-27 19:00:00,58.86666666666667,,,,42.13333333333333,31.666666666666668,,,,
2016-05-27 19:15:00,60.8,,,,35.86666666666667,33.733333333333334,,,,
2016-05-27 19:30:00,74.86666666666666,,,,44.2,34.733333333333334,,,,
2016-05-27 19:45:00,61.666666666666664,,,,33.666666666666664,40.733333333333334,,,,
2016-05-27 20:00:00,52.46666666666667,,,,37.2,40.0,,,,
2016-05-27 20:15:00,55.266666666666666,,,,45.93333333333333,38.8,,,,
2016-05-27 20:30:00,51.333333333333336,,,,39.266666666666666,40.8,,,,
2016-05-27 20:45:00,52.2,,,,38.733333333333334,39.0,,,,
2016-05-27 21:00:00,50.4,,,,44.6,39.333333333333336,,,,
2016-05-27 21:15:00,51.46666666666667,,,,42.266666666666666,39.8,,,,
2016-05-27 21:30:00,51.0,,,,52.8,38.0,,,,
2016-05-27 21:45:00,67.6,,,,50.666666666666664,36.13333333333333,,,,
2016-05-27 22:00:00,58.733333333333334,,,,61.666666666666664,38.333333333333336,,,,
2016-05-27 22:15:00,55.666666666666664,,,,55.2,42.333333333333336,,,,
2016-05-27 22:30:00,52.06666666666667,,,,54.333333333333336,44.266666666666666,,,,
2016-05-27 22:45:00,52.8,,,,56.2,39.733333333333334,,,,
2016-05-27 23:00:00,49.0,,,,60.2,39.733333333333334,,,,
2016-05-27 23:15:00,49.333333333333336,,,,60.13333333333333,40.86666666666667,,,,
2016-05-27 23:30:00,54.8,,,,61.0,42.93333333333333,,,,
2016-05-27 23:45:00,55.13333333333333,,,,65.53333333333333,45.2,,,,
2016-05-28 00:00:00,59.06666666666667,,,,81.0,48.46666666666667,,,,
2016-05-28 00:15:00,59.46666666666667,,,,80.8,48.86666666666667,,,,
2016-05-28 00:30:00,55.4,,,,84.6,49.666666666666664,,,,
2016-05-28 00:45:00,59.266666666666666,,,,113.6,47.53333333333333,,,,
2016-05-28 01:00:00,55.266666666666666,,,,98.53333333333333,45.666666666666664,,,,
2016-05-28 01:15:00,58.46666666666667,,,,88.13333333333334,55.13333333333333,,,,
2016-05-28 01:30:00,55.733333333333334,,,,92.06666666666666,77.46666666666667,,,,
2016-05-28 01:45:00,56.8,,,,90.4,78.53333333333333,,,,
2016-05-28 02:00:00,55.86666666666667,,,,91.8,78.33333333333333,,,,
2016-05-28 02:15:00,54.266666666666666,,,,90.46666666666667,76.0,,,,
2016-05-28 02:30:00,49.6,,,,90.8,84.06666666666666,,,,
2016-05-28 02:45:00,53.46666666666667,,,,104.53333333333333,96.0,,,,
2016-05-28 03:00:00,56.13333333333333,,,,120.0,96.13333333333334,,,,
2016-05-28 03:15:00,51.666666666666664,,,,125.6,89.13333333333334,,,,
2016-05-28 03:30:00,46.46666666666667,,,,117.33333333333333,86.0,,,,
2016-05-28 03:45:00,48.266666666666666,,,,76.2,99.4,,,,
2016-05-28 04:00:00,46.733333333333334,,,,78.33333333333333,110.93333333333334,,,,
2016-05-28 04:15:00,50.266666666666666,,,,80.2,105.6,,,,
2016-05-28 04:30:00,53.13333333333333,,,,85.4,101.2,,,,
2016-05-28 04:45:00,47.86666666666667,,,,81.66666666666667,93.26666666666667,,,,
2016-05-28 05:00:00,57.0,,,,84.66666666666667,129.46666666666667,,,,
2016-05-28 05:15:00,59.266666666666666,,,,83.26666666666667,130.4,,,,
2016-05-28 05:30:00,51.13333333333333,,,,81.53333333333333,126.26666666666667,,,,
2016-05-28 05:45:00,52.333333333333336,,,,88.26666666666667,103.93333333333334,,,,
2016-05-28 06:00:00,56.86666666666667,,,,84.53333333333333,99.33333333333333,,,,
2016-05-28 06:15:00,58.6,,,,83.73333333333333,99.2,,,,
2016-05-28 06:30:00,65.93333333333334,,,,98.4,138.93333333333334,,,,
2016-05-28 06:45:00,147.66666666666666,,,,121.26666666666667,90.46666666666667,,,,
2016-05-28 07:00:00,149.46666666666667,,,,128.73333333333332,78.06666666666666,,,,
2016-05-28 07:15:00,106.4,,,,111.8,73.2,,,,
2016-05-28 07:30:00,70.46666666666667,,,,107.46666666666667,79.2,,,,
2016-05-28 07:45:00,64.2,,,,95.73333333333333,62.53333333333333,,,,
2016-05-28 08:00:00,65.6,,,,69.13333333333334,56.2,,,,
2016-05-28 08:15:00,65.4,,,,72.26666666666667,59.46666666666667,,,,
2016-05-28 08:30:00,54.6,,,,60.666666666666664,53.93333333333333,,,,
2016-05-28 08:45:00,89.33333333333333,,,,53.53333333333333,51.4,,,,
2016-05-28 09:00:00,143.0,,,,51.333333333333336,47.266666666666666,,,,
2016-05-28 09:15:00,63.4,,,,49.46666666666667,48.666666666666664,,,,
2016-05-28 09:30:00,88.6,,,,48.93333333333333,46.0,,,,
2016-05-28 09:45:00,66.06666666666666,,,,51.86666666666667,46.666666666666664,,,,
2016-05-28 10:00:00,69.53333333333333,,,,47.6,46.333333333333336,,,,
2016-05-28 10:15:00,64.06666666666666,,,,47.8,44.86666666666667,,,,
2016-05-28 10:30:00,64.66666666666667,,,,46.8,44.733333333333334,,,,
2016-05-28 10:45:00,65.93333333333334,,,,51.0,44.86666666666667,,,,
2016-05-28 11:00:00,56.53333333333333,,,,47.4,43.0,,,,
2016-05-28 11:15:00,56.06666666666667,,,,47.06666666666667,45.266666666666666,,,,
2016-05-28 11:30:00,46.46666666666667,,,,46.13333333333333,49.06666666666667,,,,
2016-05-28 11:45:00,47.8,,,,49.733333333333334,44.266666666666666,,,,
2016-05-28 12:00:00,51.8,,,,46.666666666666664,45.53333333333333,,,,
2016-05-28 12:15:00,43.46666666666667,,,,46.666666666666664,44.266666666666666,,,,
2016-05-28 12:30:00,48.8,,,,46.333333333333336,49.46666666666667,,,,
2016-05-28 12:45:00,50.86666666666667,,,,49.4,46.266666666666666,,,,
2016-05-28 13:00:00,37.8,,,,41.333333333333336,52.46666666666667,,,,
2016-05-28 13:15:00,43.666666666666664,,,,39.06666666666667,44.666666666666664,,,,
2016-05-28 13:30:00,32.53333333333333,,,,37.53333333333333,39.266666666666666,,,,
2016-05-28 13:45:00,34.6,,,,35.4,52.8,,,,
2016-05-28 14:00:00,31.133333333333333,,,,37.0,49.8,,,,
2016-05-28 14:15:00,31.866666666666667,,,,34.2,50.46666666666667,,,,
2016-05-28 14:30:00,29.2,,,,34.6,46.86666666666667,,,,
2016-05-28 14:45:00,31.266666666666666,,,,34.4,38.93333333333333,,,,
2016-05-28 15:00:00,41.46666666666667,49.0,,,33.8,35.0,,,,
2016-05-28 15:15:00,37.86666666666667,,,,33.0,37.0,,,,
2016-05-28 15:30:00,37.46666666666667,,,,33.8,34.2,,,,
2016-05-28 15:45:00,39.2,,,,34.266666666666666,35.2,,,,
2016-05-28 16:00:00,41.333333333333336,34.0,,,35.4,36.266666666666666,,,,
2016-05-28 16:15:00,41.13333333333333,,,,34.8,35.93333333333333,,,,
2016-05-28 16:30:00,41.46666666666667,,,,34.93333333333333,36.333333333333336,,,,
2016-05-28 16:45:00,55.06666666666667,,,,36.53333333333333,33.733333333333334,,,,
2016-05-28 17:00:00,42.4,20.0,,,35.86666666666667,32.0,,,,
2016-05-28 17:15:00,40.4,,,,31.733333333333334,32.86666666666667,,,,
2016-05-28 17:30:00,43.86666666666667,,,,33.4,39.53333333333333,,,,
2016-05-28 17:45:00,38.53333333333333,,,,35.53333333333333,43.13333333333333,,,,
2016-05-28 18:00:00,43.666666666666664,15.0,,,36.46666666666667,34.86666666666667,,,,
2016-05-28 18:15:00,93.33333333333333,,,,37.2,33.266666666666666,,,,
2016-05-28 18:30:00,112.0,,,,34.4,38.266666666666666,,,,
2016-05-28 18:45:00,78.93333333333334,,,,35.2,33.4,,,,
2016-05-28 19:00:00,83.33333333333333,34.0,,,34.8,32.4,,,,
2016-05-28 19:15:00,112.53333333333333,,,,34.2,33.4,,,,
2016-05-28 19:30:00,87.6,,,,39.06666666666667,37.2,,,,
2016-05-28 19:45:00,74.53333333333333,,,,43.86666666666667,41.8,,,,
2016-05-28 20:00:00,90.06666666666666,36.0,,,44.666666666666664,43.06666666666667,,,,
2016-05-28 20:15:00,83.06666666666666,,,,43.266666666666666,41.333333333333336,,,,
2016-05-28 20:30:00,117.46666666666667,,,,44.13333333333333,37.266666666666666,,,,
2016-05-28 20:45:00,94.33333333333333,,,,42.93333333333333,34.6,,,,
2016-05-28 21:00:00,81.06666666666666,45.0,,,40.4,38.13333333333333,,,,
2016-05-28 21:15:00,80.13333333333334,,,,40.666666666666664,38.2,,,,
2016-05-28 21:30:00,69.0,,,,45.06666666666667,39.53333333333333,,,,
2016-05-28 21:45:00,63.666666666666664,,,,48.0,39.666666666666664,,,,
2016-05-28 22:00:00,67.93333333333334,42.0,,,54.46666666666667,40.6,,,,
2016-05-28 22:15:00,61.8,,,,50.06666666666667,44.53333333333333,,,,
2016-05-28 22:30:00,60.13333333333333,,,,58.2,41.46666666666667,,,,
2016-05-28 22:45:00,57.93333333333333,,,,56.8,47.86666666666667,,,,
2016-05-28 23:00:00,50.46666666666667,43.0,,,59.333333333333336,54.2,,,,
2016-05-28 23:15:00,48.333333333333336,,,,48.13333333333333,58.13333333333333,,,,
2016-05-28 23:30:00,49.266666666666666,,,,60.06666666666667,53.6,,,,
2016-05-28 23:45:00,61.0,,,,42.2,40.333333333333336,,,,
2016-05-29 00:00:00,71.0,44.0,,,36.86666666666667,36.666666666666664,,,,
2016-05-29 00:15:00,66.86666666666666,,,,43.266666666666666,36.6,,,,
2016-05-29 00:30:00,53.0,,,,43.06666666666667,37.266666666666666,,,,
2016-05-29 00:45:00,51.93333333333333,,,,45.266666666666666,36.2,,,,
2016-05-29 01:00:00,53.733333333333334,0.0,,,42.4,34.93333333333333,,,,
2016-05-29 01:15:00,55.8,,,,46.8,37.46666666666667,,,,
2016-05-29 01:30:00,55.666666666666664,,,,50.666666666666664,36.8,,,,
2016-05-29 01:45:00,51.93333333333333,,,,46.0,38.6,,,,
2016-05-29 02:00:00,57.666666666666664,37.0,,,50.333333333333336,48.733333333333334,,,,
2016-05-29 02:15:00,58.8,,,,52.666666666666664,65.86666666666666,,,,
2016-05-29 02:30:00,57.06666666666667,,,,53.4,64.66666666666667,,,,
2016-05-29 02:45:00,58.86666666666667,,,,51.2,57.8,,,,
2016-05-29 03:00:00,58.53333333333333,30.0,,,52.13333333333333,45.6,,,,
2016-05-29 03:15:00,56.46666666666667,,,,53.06666666666667,45.6,,,,
2016-05-29 03:30:00,55.8,,,,55.93333333333333,46.266666666666666,,,,
2016-05-29 03:45:00,56.8,,,,57.333333333333336,46.8,,,,
2016-05-29 04:00:00,59.0,41.0,,,57.46666666666667,47.06666666666667,,,,
2016-05-29 04:15:00,56.6,,,,58.6,44.93333333333333,,,,
2016-05-29 04:30:00,55.6,,,,59.8,43.86666666666667,,,,
2016-05-29 04:45:00,52.86666666666667,,,,59.53333333333333,44.2,,,,
2016-05-29 05:00:00,58.333333333333336,52.0,,,61.333333333333336,44.06666666666667,,,,
2016-05-29 05:15:00,55.266666666666666,,,,58.8,43.06666666666667,,,,
2016-05-29 05:30:00,52.13333333333333,,,,57.0,40.53333333333333,,,,
2016-05-29 05:45:00,53.266666666666666,,,,58.6,45.86666666666667,,,,
2016-05-29 06:00:00,53.2,50.0,,,59.8,49.0,,,,
2016-05-29 06:15:00,57.46666666666667,,,,60.733333333333334,50.2,,,,
2016-05-29 06:30:00,52.666666666666664,,,,60.93333333333333,52.8,,,,
2016-05-29 06:45:00,52.4,,,,61.0,52.8,,,,
2016-05-29 07:00:00,51.46666666666667,108.0,,,60.666666666666664,48.6,,,,
2016-05-29 07:15:00,49.2,,,,53.93333333333333,50.6,,,,
2016-05-29 07:30:00,51.86666666666667,,,,53.4,50.733333333333334,,,,
2016-05-29 07:45:00,52.733333333333334,,,,58.93333333333333,86.86666666666666,,,,
2016-05-29 08:00:00,51.266666666666666,121.0,,,69.8,77.2,,,,
2016-05-29 08:15:00,61.46666666666667,,,,104.13333333333334,65.8,,,,
2016-05-29 08:30:00,79.2,,,,95.46666666666667,58.06666666666667,,,,
2016-05-29 08:45:00,57.93333333333333,,,,78.86666666666666,70.86666666666666,,,,
2016-05-29 09:00:00,57.733333333333334,133.0,,,88.26666666666667,81.66666666666667,,,,
2016-05-29 09:15:00,54.2,,,,85.6,73.4,,,,
2016-05-29 09:30:00,63.4,,,,87.53333333333333,67.06666666666666,,,,
2016-05-29 09:45:00,57.4,,,,90.86666666666666,66.73333333333333,,,,
