Date/Time,6294_O_GNFD,8859_O_SQHL,8755_O_MTLE,5906_O_OH,1354_O_SHADY
2015-11-25 20:00:00,58.4,,48.86666666666667,,
2015-11-25 20:15:00,59.93333333333333,,49.4,,
2015-11-25 20:30:00,63.266666666666666,,50.6,,
2015-11-25 20:45:00,60.733333333333334,,53.46666666666667,,
2015-11-25 21:00:00,62.333333333333336,,52.46666666666667,,
2015-11-25 21:15:00,56.266666666666666,,55.4,,
2015-11-25 21:30:00,58.4,,56.13333333333333,,
2015-11-25 21:45:00,59.53333333333333,,58.4,,
2015-11-25 22:00:00,61.53333333333333,,56.666666666666664,,
2015-11-25 22:15:00,55.6,,56.46666666666667,,
2015-11-25 22:30:00,64.8,,50.13333333333333,,
2015-11-25 22:45:00,58.46666666666667,,49.46666666666667,,
2015-11-25 23:00:00,56.8,,46.8,,
2015-11-25 23:15:00,58.733333333333334,,45.53333333333333,,
2015-11-25 23:30:00,62.13333333333333,,44.13333333333333,,
2015-11-25 23:45:00,59.733333333333334,,46.733333333333334,,
2015-11-26 00:00:00,56.86666666666667,,47.333333333333336,,
2015-11-26 00:15:00,54.46666666666667,,46.06666666666667,,
2015-11-26 00:30:00,54.53333333333333,,44.93333333333333,,
2015-11-26 00:45:00,50.8,,43.8,,
2015-11-26 01:00:00,47.6,,42.53333333333333,,
2015-11-26 01:15:00,47.06666666666667,,39.93333333333333,,
2015-11-26 01:30:00,44.4,,38.06666666666667,,
2015-11-26 01:45:00,44.93333333333333,,38.8,,
2015-11-26 02:00:00,39.86666666666667,,38.53333333333333,,
2015-11-26 02:15:00,43.4,,36.333333333333336,,
2015-11-26 02:30:00,50.8,,37.4,,
2015-11-26 02:45:00,51.4,,35.266666666666666,,
2015-11-26 03:00:00,57.93333333333333,,36.46666666666667,,
2015-11-26 03:15:00,76.8,,34.46666666666667,,
2015-11-26 03:30:00,94.4,,34.266666666666666,,
2015-11-26 03:45:00,131.66666666666666,,34.333333333333336,,
2015-11-26 04:00:00,120.2,,31.4,,
2015-11-26 04:15:00,101.53333333333333,,29.133333333333333,,
2015-11-26 04:30:00,99.66666666666667,,30.6,,
2015-11-26 04:45:00,101.46666666666667,,27.666666666666668,,
2015-11-26 05:00:00,115.53333333333333,,28.533333333333335,,
2015-11-26 05:15:00,201.73333333333332,,26.466666666666665,,
