Date/Time,1519_O_WHLL,5676_O_ELIB,7752_O_ELIZ,2251_O_MILL,2794_O_LWCV
2016-02-07 19:00:00,57.53333333333333,,45.6,45.2,64.6
2016-02-07 19:15:00,55.86666666666667,,56.733333333333334,52.666666666666664,79.6
2016-02-07 19:30:00,56.6,,55.733333333333334,56.2,64.93333333333334
2016-02-07 19:45:00,57.46666666666667,,55.13333333333333,66.06666666666666,65.46666666666667
2016-02-07 20:00:00,59.666666666666664,,51.53333333333333,59.06666666666667,119.0
2016-02-07 20:15:00,59.2,,59.666666666666664,72.4,112.6
2016-02-07 20:30:00,60.666666666666664,,52.46666666666667,71.33333333333333,113.6
2016-02-07 20:45:00,62.0,,51.8,61.8,90.66666666666667
2016-02-07 21:00:00,60.53333333333333,,56.2,76.93333333333334,132.53333333333333
2016-02-07 21:15:00,57.733333333333334,,50.53333333333333,91.33333333333333,113.0
2016-02-07 21:30:00,60.46666666666667,,64.0,83.8,111.53333333333333
2016-02-07 21:45:00,55.733333333333334,,53.13333333333333,85.93333333333334,111.26666666666667
2016-02-07 22:00:00,58.13333333333333,,52.06666666666667,99.66666666666667,101.8
2016-02-07 22:15:00,56.666666666666664,,55.53333333333333,94.8,112.06666666666666
2016-02-07 22:30:00,59.0,,67.8,81.0,132.73333333333332
2016-02-07 22:45:00,60.333333333333336,,68.93333333333334,81.8,135.2
2016-02-07 23:00:00,61.2,,75.13333333333334,83.8,136.93333333333334
2016-02-07 23:15:00,63.4,,80.26666666666667,85.53333333333333,131.6
2016-02-07 23:30:00,62.8,,75.6,85.06666666666666,136.86666666666667
2016-02-07 23:45:00,61.8,,88.8,96.46666666666667,128.93333333333334
2016-02-08 00:00:00,60.733333333333334,,76.6,100.86666666666666,126.6
2016-02-08 00:15:00,62.8,,64.93333333333334,97.4,136.73333333333332
2016-02-08 00:30:00,65.53333333333333,,64.26666666666667,90.8,139.4
2016-02-08 00:45:00,64.33333333333333,,76.53333333333333,108.0,142.93333333333334
2016-02-08 01:00:00,65.33333333333333,,79.53333333333333,95.6,144.66666666666666
2016-02-08 01:15:00,66.06666666666666,,74.06666666666666,113.13333333333334,144.53333333333333
2016-02-08 01:30:00,65.06666666666666,,87.06666666666666,106.73333333333333,143.93333333333334
2016-02-08 01:45:00,65.53333333333333,,73.8,97.0,144.26666666666668
2016-02-08 02:00:00,67.0,,86.33333333333333,98.0,142.93333333333334
2016-02-08 02:15:00,68.53333333333333,,84.8,92.13333333333334,142.93333333333334
2016-02-08 02:30:00,70.2,,88.06666666666666,83.46666666666667,142.46666666666667
2016-02-08 02:45:00,68.6,,82.8,86.53333333333333,152.6
2016-02-08 03:00:00,69.93333333333334,,88.6,90.8,146.6
2016-02-08 03:15:00,72.73333333333333,,82.0,85.93333333333334,146.46666666666667
2016-02-08 03:30:00,73.4,,82.66666666666667,86.8,143.73333333333332
2016-02-08 03:45:00,76.06666666666666,,84.26666666666667,88.8,150.6
2016-02-08 04:00:00,70.2,,88.46666666666667,94.53333333333333,167.0
2016-02-08 04:15:00,70.86666666666666,,89.6,95.66666666666667,153.8
2016-02-08 04:30:00,75.73333333333333,,105.8,94.0,155.33333333333334
2016-02-08 04:45:00,72.93333333333334,,103.86666666666666,97.33333333333333,156.4
2016-02-08 05:00:00,75.06666666666666,,99.93333333333334,101.26666666666667,151.4
2016-02-08 05:15:00,73.66666666666667,,89.46666666666667,104.4,150.26666666666668
2016-02-08 05:30:00,73.33333333333333,,96.0,109.8,145.66666666666666
2016-02-08 05:45:00,71.93333333333334,,111.93333333333334,114.66666666666667,157.2
2016-02-08 06:00:00,74.86666666666666,,107.0,116.06666666666666,153.2
2016-02-08 06:15:00,80.53333333333333,,107.8,119.86666666666666,140.4
2016-02-08 06:30:00,78.53333333333333,,126.06666666666666,125.4,160.86666666666667
2016-02-08 06:45:00,83.6,,123.2,124.86666666666666,152.46666666666667
2016-02-08 07:00:00,83.13333333333334,,125.66666666666667,122.6,152.26666666666668
2016-02-08 07:15:00,85.66666666666667,,128.66666666666666,134.13333333333333,158.8
2016-02-08 07:30:00,87.06666666666666,,122.86666666666666,143.4,161.13333333333333
2016-02-08 07:45:00,79.93333333333334,,127.26666666666667,169.73333333333332,176.33333333333334
2016-02-08 08:00:00,76.0,,126.4,143.73333333333332,188.66666666666666
2016-02-08 08:15:00,69.26666666666667,,123.73333333333333,147.06666666666666,191.4
2016-02-08 08:30:00,67.0,,118.93333333333334,138.46666666666667,201.6
2016-02-08 08:45:00,66.6,,124.33333333333333,143.2,220.06666666666666
2016-02-08 09:00:00,72.0,,148.4,147.53333333333333,228.46666666666667
2016-02-08 09:15:00,70.06666666666666,,143.8,183.13333333333333,232.8
2016-02-08 09:30:00,69.0,,146.4,175.66666666666666,181.26666666666668
2016-02-08 09:45:00,61.46666666666667,,150.93333333333334,156.33333333333334,137.2
2016-02-08 10:00:00,58.666666666666664,,128.13333333333333,109.13333333333334,97.33333333333333
2016-02-08 10:15:00,62.4,,130.46666666666667,106.26666666666667,92.26666666666667
2016-02-08 10:30:00,57.666666666666664,,120.06666666666666,118.73333333333333,79.2
