Date/Time,8749_O_CRFT,4431_O_WBG,5571_O_BUFF,5624_O_BUFF,1282_O_BCVW,2071_O_NOSD,1502_O_BLPK,4632_O_BNAR,8941_O_MTLE,4880_O_ELIB,2281_O_HiPK,5679_O_BLOO,6227_O_ELIB,4669_O_ELIB,7543_O_MILL,4492_O_MOON
2017-04-21 02:45:00,,118.73333333333333,91.0,91.0,97.4,91.33333333333333,,,,70.46666666666667,,79.53333333333333,99.2,,,
2017-04-21 03:00:00,,112.06666666666666,93.66666666666667,93.66666666666667,105.93333333333334,92.86666666666666,,,,71.26666666666667,,78.86666666666666,100.13333333333334,,,
2017-04-21 03:15:00,,119.2,96.06666666666666,96.06666666666666,108.73333333333333,100.53333333333333,,,,69.0,,85.06666666666666,102.73333333333333,,,
2017-04-21 03:30:00,,129.46666666666667,98.46666666666667,98.46666666666667,116.46666666666667,98.26666666666667,,,,70.86666666666666,,83.26666666666667,105.46666666666667,,,
2017-04-21 03:45:00,,129.6,99.06666666666666,99.06666666666666,114.46666666666667,102.26666666666667,,,,70.33333333333333,,83.6,107.33333333333333,,,
2017-04-21 04:00:00,,126.6,102.53333333333333,102.53333333333333,125.4,103.33333333333333,,,,76.26666666666667,,89.93333333333334,108.66666666666667,,,
2017-04-21 04:15:00,,120.86666666666666,109.0,109.0,149.53333333333333,104.4,,,,75.66666666666667,,91.2,112.26666666666667,,,
2017-04-21 04:30:00,,125.46666666666667,108.2,108.2,160.13333333333333,109.8,,,,76.46666666666667,,94.33333333333333,111.26666666666667,,,
2017-04-21 04:45:00,,116.66666666666667,112.0,112.0,169.2,119.26666666666667,,,,85.0,,99.46666666666667,118.0,,,
2017-04-21 05:00:00,,114.53333333333333,113.73333333333333,113.73333333333333,159.8,122.73333333333333,,,,80.66666666666667,,98.53333333333333,121.53333333333333,,,
2017-04-21 05:15:00,,113.4,111.6,111.6,157.13333333333333,129.06666666666666,,,,87.13333333333334,,105.4,127.8,,,
2017-04-21 05:30:00,,108.73333333333333,116.46666666666667,116.46666666666667,177.4,128.33333333333334,,,,94.0,,108.06666666666666,137.46666666666667,,,
2017-04-21 05:45:00,,101.13333333333334,117.53333333333333,117.53333333333333,165.13333333333333,133.66666666666666,,,,100.13333333333334,,108.8,142.8,,,
2017-04-21 06:00:00,,102.33333333333333,112.06666666666666,112.06666666666666,168.26666666666668,136.4,,,,106.13333333333334,,114.13333333333334,139.13333333333333,,,
2017-04-21 06:15:00,,109.93333333333334,112.6,112.6,159.13333333333333,136.0,,,,128.2,,118.73333333333333,149.06666666666666,,,
2017-04-21 06:30:00,,117.93333333333334,113.2,113.2,153.0,133.66666666666666,,,,124.06666666666666,,120.53333333333333,153.33333333333334,,,
2017-04-21 06:45:00,,130.86666666666667,108.4,108.4,154.86666666666667,175.0,,,,124.53333333333333,,121.26666666666667,158.0,,,
2017-04-21 07:00:00,,128.66666666666666,104.66666666666667,104.66666666666667,156.6,163.6,,,,121.33333333333333,,125.86666666666666,158.6,,,
2017-04-21 07:15:00,,134.06666666666666,101.06666666666666,101.06666666666666,148.8,131.73333333333332,,,,144.6,,125.73333333333333,162.46666666666667,,,
2017-04-21 07:30:00,,115.0,96.8,96.8,145.13333333333333,113.33333333333333,,,,453.53333333333336,,124.26666666666667,159.93333333333334,,,
2017-04-21 07:45:00,,116.46666666666667,412.93333333333334,412.93333333333334,144.13333333333333,114.6,,,,660.8,,131.13333333333333,163.86666666666667,,,
2017-04-21 08:00:00,,111.26666666666667,94.73333333333333,94.73333333333333,151.6,114.46666666666667,,,,573.3333333333334,,135.46666666666667,172.13333333333333,,,
2017-04-21 08:15:00,,114.86666666666666,91.66666666666667,91.66666666666667,144.4,119.13333333333334,,,,192.2,,134.6,199.13333333333333,,,
2017-04-21 08:30:00,,124.4,99.0,99.0,138.6,120.0,,,,214.46666666666667,,147.53333333333333,238.33333333333334,,,
2017-04-21 08:45:00,,124.33333333333333,107.26666666666667,107.26666666666667,132.73333333333332,126.26666666666667,,,,154.4,,136.6,216.2,,,
2017-04-21 09:00:00,,123.4,106.4,106.4,121.26666666666667,134.66666666666666,,,,119.13333333333334,,102.26666666666667,175.6,,,
2017-04-21 09:15:00,,116.93333333333334,99.8,99.8,111.73333333333333,137.86666666666667,,,,107.73333333333333,,112.33333333333333,139.6,,,
2017-04-21 09:30:00,,114.26666666666667,98.46666666666667,98.46666666666667,107.86666666666666,148.8,,,,105.33333333333333,,104.53333333333333,125.0,,,
