Date/Time,2319_O_DWNTN,2281_O_HiPK,4431_O_WBG,5571_O_BUFF,6227_O_ELIB,5624_O_BUFF,2071_O_NOSD,5679_O_BLOO,2326_O_USCL,4530_O_CNTP,8749_O_CRFT,4321_O_HMTP,1639_O_ELIB,1282_O_BCVW,8284_O_SWPK,1022_O_RGSQ,1502_O_BLPK,5283_O_PTBZ,1404_O_TROY,1955_O_PETE,1741_O_PTBZ,7543_O_MILL,1870_O_BLPK
2017-02-17 02:30:00,78.2,207.26666666666668,,,,,,,,,,,231.4,,308.46666666666664,,,296.8,,,,,
2017-02-17 02:45:00,79.26666666666667,228.26666666666668,,,,,,,,,,,276.0,,390.3333333333333,,,356.93333333333334,,,,,
2017-02-17 03:00:00,74.86666666666666,265.3333333333333,,,,,,,,,,,312.1333333333333,,432.6666666666667,,,392.26666666666665,,,,,
2017-02-17 03:15:00,67.33333333333333,284.0,,,,,,,,,,,321.46666666666664,,344.3333333333333,,,480.73333333333335,,,,,
2017-02-17 03:30:00,70.2,332.8,,,,,,,,,,,360.8,,269.2,,,511.8666666666667,,,,,
2017-02-17 03:45:00,66.2,474.0,,,,,,,,,,,369.0,,230.26666666666668,,,423.06666666666666,,,,,
2017-02-17 04:00:00,66.6,535.5333333333333,,,,,,,,,,,266.4,,219.6,,,316.53333333333336,,,,,
2017-02-17 04:15:00,81.4,704.0666666666667,,,,,,,,,,,190.86666666666667,,122.6,,,254.2,,,,,
2017-02-17 04:30:00,87.6,725.6666666666666,,,,,,,,,,,195.0,,137.6,,,232.6,,,,,
2017-02-17 04:45:00,99.26666666666667,589.0666666666667,,,,,,,,,,,174.93333333333334,,124.73333333333333,,,180.6,,,,,
2017-02-17 05:00:00,104.26666666666667,484.6666666666667,,,,,,,,,,,164.2,,146.6,,,165.0,,,,,
2017-02-17 05:15:00,110.73333333333333,410.8666666666667,,,,,,,,,,,168.53333333333333,,123.66666666666667,,,187.66666666666666,,,,,
2017-02-17 05:30:00,123.13333333333334,370.4,,,,,,,,,,,182.13333333333333,,115.26666666666667,,,239.6,,,,,
2017-02-17 05:45:00,140.86666666666667,273.06666666666666,,,,,,,,,,,222.66666666666666,,109.2,,,213.2,,,,,
2017-02-17 06:00:00,166.2,214.93333333333334,,,,,,,,,,,174.6,,100.13333333333334,,,184.13333333333333,,,,,
2017-02-17 06:15:00,165.66666666666666,219.8,,,,,,,,,,,105.93333333333334,,86.13333333333334,,,167.66666666666666,,,,,
2017-02-17 06:30:00,141.26666666666668,217.33333333333334,,,,,,,,,,,126.4,,80.2,,,174.6,,,,,
2017-02-17 06:45:00,156.2,198.8,,,,,,,,,,,166.4,,91.06666666666666,,,162.13333333333333,,,,,
2017-02-17 07:00:00,112.4,171.53333333333333,,,,,,,,,,,146.93333333333334,,108.86666666666666,,,161.8,,,,,
2017-02-17 07:15:00,117.13333333333334,163.93333333333334,,,,,,,,,,,146.2,,116.53333333333333,,,173.33333333333334,,,,,
2017-02-17 07:30:00,115.4,191.46666666666667,,,,,,,,,,,177.13333333333333,,123.86666666666666,,,183.4,,,,,
2017-02-17 07:45:00,115.2,225.4,,,,,,,,,,,193.33333333333334,,123.86666666666666,,,194.73333333333332,,,,,
2017-02-17 08:00:00,142.73333333333332,231.8,,,,,,,,,,,153.13333333333333,,99.66666666666667,,,182.4,,,,,
2017-02-17 08:15:00,123.86666666666666,237.6,,,,,,,,,,,201.66666666666666,,114.13333333333334,,,191.2,,,,,
2017-02-17 08:30:00,128.33333333333334,233.86666666666667,,,,,,,,,,,171.8,,117.26666666666667,,,161.86666666666667,,,,,
2017-02-17 08:45:00,163.46666666666667,232.6,,,,,,,,,,,153.4,,128.8,,,151.4,,,,,
2017-02-17 09:00:00,164.0,229.73333333333332,,,,,,,,,,,138.6,,142.93333333333334,,,155.0,,,,,
2017-02-17 09:15:00,152.33333333333334,198.86666666666667,,,,,,,90.0,,,,147.46666666666667,,132.4,,,135.13333333333333,,,,,
2017-02-17 09:30:00,140.0,194.2,,,,,,,101.73333333333333,,,,169.06666666666666,,123.86666666666666,,,136.8,,,,,
2017-02-17 09:45:00,187.73333333333332,203.93333333333334,,,,,,,129.33333333333334,,,,116.6,,99.66666666666667,,,146.0,,,,,
2017-02-17 10:00:00,161.73333333333332,186.93333333333334,,,,,,,128.8,,,,113.53333333333333,,103.06666666666666,,,129.66666666666666,,,,,
2017-02-17 10:15:00,176.66666666666666,165.66666666666666,,,,,,,628.8,,,,110.53333333333333,,98.06666666666666,,,137.13333333333333,,,,,
2017-02-17 10:30:00,243.26666666666668,171.93333333333334,,,,,,,132.53333333333333,,,,123.86666666666666,,94.2,,,122.73333333333333,,,,,
2017-02-17 10:45:00,239.8,176.46666666666667,,,,,,,96.93333333333334,,,,110.2,,101.53333333333333,,,114.86666666666666,,,,,
2017-02-17 11:00:00,225.06666666666666,164.8,,,,,,,104.33333333333333,,,,109.0,,97.13333333333334,,,119.66666666666667,,,,,
2017-02-17 11:15:00,170.26666666666668,156.8,,,,,,,89.46666666666667,,,,105.26666666666667,,124.66666666666667,,,122.46666666666667,,,,,
2017-02-17 11:30:00,130.6,127.93333333333334,,,,,,,88.4,,,,119.13333333333334,,105.53333333333333,,,138.13333333333333,,,,,
2017-02-17 11:45:00,129.6,122.73333333333333,,,,,,,89.66666666666667,,,,110.13333333333334,,79.86666666666666,,,109.46666666666667,,,,,
2017-02-17 12:00:00,141.8,113.86666666666666,,,,,,,84.4,,,,97.66666666666667,,75.0,,,95.86666666666666,,,,,
2017-02-17 12:15:00,136.86666666666667,100.46666666666667,,,,,,,80.13333333333334,,,,83.8,,72.33333333333333,,,111.73333333333333,,,,,
2017-02-17 12:30:00,122.2,95.53333333333333,,,,,,,79.73333333333333,,,,85.33333333333333,,71.53333333333333,,,102.06666666666666,,,,,
2017-02-17 12:45:00,172.6,99.86666666666666,,,,,,,72.4,,,,83.6,,72.53333333333333,,,102.4,,,,,
2017-02-17 13:00:00,116.4,103.93333333333334,,,,,,,68.6,,,,86.93333333333334,,75.86666666666666,,,89.66666666666667,,,,,
2017-02-17 13:15:00,96.2,87.46666666666667,,,,,,,65.6,,,,79.86666666666666,,70.26666666666667,,,82.93333333333334,,,,,
2017-02-17 13:30:00,84.26666666666667,88.26666666666667,,,,,,,71.26666666666667,,,,81.73333333333333,,74.33333333333333,,,88.2,,,,,
2017-02-17 13:45:00,124.2,84.93333333333334,,,,,,,70.26666666666667,,,,93.2,,67.53333333333333,,,85.8,,,,,
2017-02-17 14:00:00,127.26666666666667,81.33333333333333,,,,,,,68.33333333333333,,,,83.6,,67.73333333333333,,,82.93333333333334,,,,,
2017-02-17 14:15:00,92.73333333333333,73.8,,,,,,,57.53333333333333,,,,77.46666666666667,,66.26666666666667,,,65.2,,,,,
2017-02-17 14:30:00,93.53333333333333,77.66666666666667,,,,,,,59.86666666666667,,,,67.2,,62.8,,,70.26666666666667,,,,,
2017-02-17 14:45:00,95.33333333333333,67.93333333333334,,,,,,,68.46666666666667,,,,74.73333333333333,,63.266666666666666,,,76.06666666666666,,,,,
2017-02-17 15:00:00,78.13333333333334,73.33333333333333,,,,,,,60.733333333333334,,,,77.13333333333334,,62.8,,,75.4,,,,,
2017-02-17 15:15:00,82.46666666666667,77.66666666666667,,,,,,,57.53333333333333,,,,80.86666666666666,,60.93333333333333,,,84.2,,,,,
2017-02-17 15:30:00,95.6,70.53333333333333,,,,,,,58.6,,,,60.53333333333333,,51.46666666666667,,,61.333333333333336,,,,,
2017-02-17 15:45:00,158.66666666666666,74.06666666666666,,,,,,,54.86666666666667,,,61.2,61.4,,46.2,,,63.46666666666667,,,,,
2017-02-17 16:00:00,,78.13333333333334,,,,,,,52.86666666666667,,,34.666666666666664,70.66666666666667,,53.2,,,64.26666666666667,,,,,
2017-02-17 16:15:00,,63.4,,,,,,,53.266666666666666,,,57.333333333333336,67.26666666666667,,51.266666666666666,,,73.13333333333334,,,,,
2017-02-17 16:30:00,,58.53333333333333,,,,,,,56.666666666666664,,,56.266666666666666,74.93333333333334,,60.0,,,69.66666666666667,,,,,
2017-02-17 16:45:00,,57.2,,,,,,,55.53333333333333,,,84.78571428571429,88.33333333333333,,64.13333333333334,,,73.8,,,,,
2017-02-17 17:00:00,,55.13333333333333,,,,,,,60.53333333333333,,,73.73333333333333,93.8,,69.53333333333333,,,72.0,,,,,
2017-02-17 17:15:00,,60.666666666666664,,,,,,,59.6,,,86.93333333333334,102.53333333333333,,64.93333333333334,,,86.66666666666667,,,,,
2017-02-17 17:30:00,,120.53333333333333,,,,,,,70.93333333333334,,,117.8,135.93333333333334,,74.0,,,118.46666666666667,,,,,
2017-02-17 17:45:00,,62.333333333333336,,,,,,,70.26666666666667,,,120.0,336.8,,171.13333333333333,,,110.13333333333334,,,,,
2017-02-17 18:00:00,,71.13333333333334,,,,,,,173.06666666666666,,,118.2,413.2,,142.0,,,94.4,,,,,
2017-02-17 18:15:00,,78.06666666666666,,,,,,,189.0,,,126.66666666666667,443.8666666666667,,124.4,,,114.53333333333333,,,,,
2017-02-17 18:30:00,,82.33333333333333,,,,,,,196.53333333333333,,,122.86666666666666,470.8666666666667,,137.73333333333332,,,111.13333333333334,,,,,
2017-02-17 18:45:00,,77.8,,,,,,,188.06666666666666,,,147.06666666666666,455.8,,147.13333333333333,,,99.4,,,,,
2017-02-17 19:00:00,,62.53333333333333,,,,,,,195.6,,,128.0,515.5333333333333,,132.33333333333334,,,104.33333333333333,,,,,
2017-02-17 19:15:00,,69.0,,,,,273.4166666666667,,189.33333333333334,,,128.33333333333334,501.73333333333335,,124.13333333333334,,,126.93333333333334,,,,,
2017-02-17 19:30:00,,97.8,,,,,274.8,,187.13333333333333,,,119.73333333333333,453.73333333333335,,149.8,,,127.2,,,,,
2017-02-17 19:45:00,,104.2,,,,,297.26666666666665,,199.53333333333333,,,103.0,454.8,,203.93333333333334,,,151.13333333333333,,,,,
2017-02-17 20:00:00,,126.13333333333334,,,,,282.1333333333333,,182.2,,,110.66666666666667,444.53333333333336,,232.6,,,173.2,,,,,
2017-02-17 20:15:00,,130.6,,,,,276.46666666666664,,197.66666666666666,,,110.33333333333333,480.6666666666667,,240.73333333333332,,,172.26666666666668,,,,,
2017-02-17 20:30:00,,125.66666666666667,,,,,265.6,,203.0,,,112.66666666666667,498.73333333333335,,240.66666666666666,,,172.66666666666666,,,,,
2017-02-17 20:45:00,,136.46666666666667,,,,,277.1333333333333,,199.53333333333333,,,142.73333333333332,478.8,,225.93333333333334,,,159.8,,,,,
2017-02-17 21:00:00,,121.4,,,,,266.0,,209.06666666666666,,,159.6,335.8,,236.46666666666667,,,227.2,,,,,
2017-02-17 21:15:00,,122.2,,,,,255.26666666666668,,209.6,,,178.6,257.0,,244.8,,,300.3333333333333,,,,,
2017-02-17 21:30:00,,134.06666666666666,,,,,261.73333333333335,,213.26666666666668,,,169.46666666666667,229.33333333333334,156.0,247.53333333333333,,,316.3333333333333,,,,,
2017-02-17 21:45:00,,206.46666666666667,,,,,252.0,,213.0,,,161.06666666666666,223.46666666666667,135.86666666666667,255.8,,,318.1333333333333,,,,,
2017-02-17 22:00:00,,227.6,,,,,236.26666666666668,,207.06666666666666,,,167.53333333333333,208.53333333333333,141.8,295.4,,,332.6,,,,,
2017-02-17 22:15:00,,124.73333333333333,,,,,238.26666666666668,,189.4,,,152.33333333333334,209.4,106.13333333333334,324.93333333333334,,,386.73333333333335,,,,,
2017-02-17 22:30:00,,151.86666666666667,,,,,237.0,,189.4,,,149.73333333333332,205.86666666666667,110.46666666666667,298.2,,,440.8,,,,,
2017-02-17 22:45:00,,450.0,,,,,244.66666666666666,,185.93333333333334,,,150.73333333333332,225.86666666666667,108.26666666666667,282.53333333333336,,,333.2,,,,150.33333333333334,
2017-02-17 23:00:00,,503.0,,,,,250.8,,184.2,,,151.0,296.46666666666664,89.13333333333334,304.0,,,298.8,,,,167.2,
2017-02-17 23:15:00,,451.1333333333333,,,,,263.53333333333336,,184.26666666666668,,,150.53333333333333,221.2,81.93333333333334,287.93333333333334,,,329.1333333333333,,,,151.26666666666668,
2017-02-17 23:30:00,,394.53333333333336,,,,,259.46666666666664,,173.86666666666667,,,153.66666666666666,266.73333333333335,77.06666666666666,319.26666666666665,,,317.46666666666664,,,,135.86666666666667,
2017-02-17 23:45:00,,512.2666666666667,,,,,266.8,,161.53333333333333,,,147.6,313.53333333333336,82.26666666666667,340.46666666666664,,,278.93333333333334,,,,126.4,
2017-02-18 00:00:00,,556.8666666666667,,,,,264.6,,161.0,,,159.33333333333334,327.6666666666667,81.6,309.06666666666666,,,253.66666666666666,,,,123.93333333333334,
2017-02-18 00:15:00,,414.93333333333334,,,,,261.2,,157.93333333333334,,,173.33333333333334,320.93333333333334,86.26666666666667,332.1333333333333,,,271.93333333333334,,,,128.6,
2017-02-18 00:30:00,,493.46666666666664,,,,,263.6,,161.0,,,188.26666666666668,328.3333333333333,63.6,386.6666666666667,,,220.93333333333334,,,,145.8,
2017-02-18 00:45:00,,445.46666666666664,,,,,245.93333333333334,,160.13333333333333,,,200.93333333333334,329.8,65.66666666666667,352.6666666666667,,,216.0,,,,168.66666666666666,
2017-02-18 01:00:00,,480.73333333333335,,,,,216.86666666666667,,149.73333333333332,,,218.66666666666666,323.8666666666667,79.13333333333334,370.46666666666664,,,250.73333333333332,,,,167.8,
2017-02-18 01:15:00,,439.2,,,,,208.73333333333332,,138.66666666666666,,,224.06666666666666,307.4,91.73333333333333,384.26666666666665,,,266.8,,,,186.8,
2017-02-18 01:30:00,,481.8666666666667,,,,,215.93333333333334,,117.4,,,227.26666666666668,299.93333333333334,55.6,376.2,,,264.2,,,,194.0,
2017-02-18 01:45:00,,478.6666666666667,,,,,225.0,,103.33333333333333,,,227.86666666666667,286.2,49.6,398.8666666666667,,,236.66666666666666,,,,201.46666666666667,
2017-02-18 02:00:00,,518.0666666666667,,,,,231.73333333333332,,92.8,,,228.46666666666667,259.1333333333333,49.266666666666666,472.2,,,254.6,,,,182.66666666666666,
2017-02-18 02:15:00,,560.0,,,,,220.13333333333333,,82.86666666666666,,,220.2,255.53333333333333,44.733333333333334,498.3333333333333,,,224.6,,,,196.2,
2017-02-18 02:30:00,,555.4666666666667,,,,,218.13333333333333,,75.8,,,217.86666666666667,261.46666666666664,46.2,424.06666666666666,,,185.66666666666666,,,,212.4,
2017-02-18 02:45:00,,476.1333333333333,,,,,221.2,,72.13333333333334,,,213.13333333333333,296.4,42.93333333333333,476.6666666666667,,,208.66666666666666,,,,206.93333333333334,
2017-02-18 03:00:00,,324.46666666666664,,,,,228.33333333333334,,66.46666666666667,,,205.26666666666668,303.73333333333335,44.333333333333336,697.8666666666667,,,242.0,,,,157.06666666666666,
2017-02-18 03:15:00,,302.93333333333334,,,,,230.2,,66.13333333333334,,,203.53333333333333,319.4,41.266666666666666,424.53333333333336,,,306.73333333333335,,,,158.2,
2017-02-18 03:30:00,,654.9333333333333,,,,,228.53333333333333,,65.6,,,202.8,319.26666666666665,40.86666666666667,325.53333333333336,,,243.6,,,,157.26666666666668,
2017-02-18 03:45:00,,637.1333333333333,,,,,219.0,,64.53333333333333,,,192.93333333333334,320.8666666666667,36.666666666666664,334.8666666666667,,,192.6,,,,173.86666666666667,
2017-02-18 04:00:00,,572.8,,,,,207.86666666666667,,62.333333333333336,,,190.33333333333334,324.3333333333333,41.86666666666667,427.46666666666664,,,166.0,,,,167.06666666666666,
2017-02-18 04:15:00,,546.0,,,,,161.06666666666666,,60.733333333333334,,,188.06666666666666,334.3333333333333,37.06666666666667,421.4,,,187.26666666666668,,,,205.66666666666666,
2017-02-18 04:30:00,,460.6666666666667,,,,,141.73333333333332,,59.53333333333333,,,180.66666666666666,324.93333333333334,32.4,350.53333333333336,,,172.73333333333332,,,,222.73333333333332,
2017-02-18 04:45:00,,270.46666666666664,,,,,127.0,,56.0,,,176.2,307.6666666666667,31.4,347.53333333333336,,,156.13333333333333,,,,215.0,
2017-02-18 05:00:00,,232.06666666666666,,,,,124.2,,54.0,,,167.6,279.8666666666667,30.666666666666668,289.3333333333333,,,122.06666666666666,,,,219.2,
2017-02-18 05:15:00,,245.4,,,,,131.93333333333334,,57.333333333333336,,,157.73333333333332,251.86666666666667,29.0,255.26666666666668,,,105.66666666666667,,,,179.4,
2017-02-18 05:30:00,,192.46666666666667,,,,,146.93333333333334,,54.8,,,158.86666666666667,227.8,28.533333333333335,263.26666666666665,,,105.06666666666666,,,,193.6,
2017-02-18 05:45:00,,231.53333333333333,,,,,143.6,,53.6,,,148.53333333333333,213.0,30.066666666666666,231.46666666666667,,,91.66666666666667,,,,202.46666666666667,
2017-02-18 06:00:00,,253.33333333333334,,,,,131.26666666666668,,53.733333333333334,,,133.46666666666667,197.33333333333334,30.4,267.26666666666665,,,86.0,,,,180.33333333333334,
2017-02-18 06:15:00,,225.06666666666666,,,,,128.0,,52.93333333333333,,,123.33333333333333,161.26666666666668,28.8,261.73333333333335,,,92.8,,,,182.66666666666666,
2017-02-18 06:30:00,,176.8,,,,,117.53333333333333,,56.266666666666666,,,111.4,151.46666666666667,29.8,232.86666666666667,,,93.4,,,,156.06666666666666,
2017-02-18 06:45:00,,124.6,,,,,126.4,,55.2,,,111.26666666666667,142.2,28.266666666666666,218.93333333333334,,,74.6,,,,162.06666666666666,
2017-02-18 07:00:00,,131.8,,,,,120.86666666666666,,60.46666666666667,,,110.46666666666667,133.53333333333333,28.066666666666666,240.4,,,57.86666666666667,,,,148.73333333333332,
2017-02-18 07:15:00,,146.13333333333333,,,,,111.33333333333333,,53.6,,,129.8,136.06666666666666,29.6,260.1333333333333,,,48.86666666666667,,,,132.53333333333333,
2017-02-18 07:30:00,,133.4,,,,,103.26666666666667,,56.93333333333333,,,129.93333333333334,125.86666666666666,31.0,298.1333333333333,,,41.06666666666667,,,,134.8,
2017-02-18 07:45:00,,115.26666666666667,,,,,90.2,,56.46666666666667,,,107.33333333333333,129.06666666666666,29.2,241.93333333333334,,,39.8,,,,126.53333333333333,
2017-02-18 08:00:00,,91.8,,,,,89.8,,118.86666666666666,,,140.66666666666666,142.13333333333333,29.933333333333334,200.26666666666668,,,36.266666666666666,,,,117.0,
2017-02-18 08:15:00,,103.26666666666667,,,,,76.73333333333333,,60.53333333333333,,,77.46666666666667,112.2,31.533333333333335,166.8,,,35.13333333333333,,,,105.66666666666667,
2017-02-18 08:30:00,,90.46666666666667,,,,,69.2,,47.266666666666666,,,37.86666666666667,57.333333333333336,30.733333333333334,161.66666666666666,,,35.46666666666667,,,,118.8,
2017-02-18 08:45:00,,92.53333333333333,,,,,56.8,,42.86666666666667,,,23.333333333333332,40.2,32.93333333333333,175.4,,,39.53333333333333,,,,105.66666666666667,
2017-02-18 09:00:00,,80.53333333333333,,,,,48.666666666666664,,51.8,,,23.266666666666666,35.93333333333333,84.6,135.13333333333333,,,46.46666666666667,,,,110.8,
2017-02-18 09:15:00,,74.2,,,,,47.8,,99.06666666666666,,,22.933333333333334,44.666666666666664,93.13333333333334,85.66666666666667,,,49.6,,,,101.26666666666667,
2017-02-18 09:30:00,,72.6,,,,,59.333333333333336,,76.13333333333334,,,24.666666666666668,59.0,99.46666666666667,78.6,,,53.266666666666666,,,,103.13333333333334,
2017-02-18 09:45:00,,95.6,,,,,59.53333333333333,,92.0,,,33.53333333333333,61.46666666666667,78.86666666666666,46.93333333333333,,,48.0,,,,97.06666666666666,
2017-02-18 10:00:00,,82.66666666666667,,,,,56.0,,60.2,,,33.2,55.53333333333333,83.13333333333334,36.333333333333336,,,48.0,,,,98.73333333333333,
2017-02-18 10:15:00,,77.33333333333333,,,,,65.73333333333333,,52.6,,,36.46666666666667,51.6,87.0,46.2,,,51.333333333333336,,,,103.46666666666667,
2017-02-18 10:30:00,,68.53333333333333,,,,,53.93333333333333,,50.333333333333336,,,42.93333333333333,46.333333333333336,88.2,48.53333333333333,,,47.86666666666667,,,,89.2,
2017-02-18 10:45:00,,62.6,,,,,56.8,,46.666666666666664,,,38.666666666666664,47.666666666666664,96.53333333333333,46.6,,,48.6,,,,89.46666666666667,
2017-02-18 11:00:00,,49.333333333333336,,,,,47.86666666666667,,54.266666666666666,,,40.46666666666667,51.93333333333333,68.26666666666667,38.53333333333333,,,44.666666666666664,,,,91.06666666666666,
2017-02-18 11:15:00,,51.46666666666667,,,,,46.266666666666666,,50.266666666666666,,,46.13333333333333,50.4,55.0,40.53333333333333,,,42.6,,,,74.2,
2017-02-18 11:30:00,,53.666666666666664,,,,,46.4,,47.8,,,52.13333333333333,46.93333333333333,64.8,41.333333333333336,,,44.6,,,,73.73333333333333,
2017-02-18 11:45:00,,47.0,,,,,46.86666666666667,,41.266666666666666,,,43.666666666666664,44.53333333333333,52.733333333333334,40.333333333333336,,,42.93333333333333,,,,82.86666666666666,
2017-02-18 12:00:00,,52.666666666666664,,,,,40.666666666666664,,47.93333333333333,,,43.266666666666666,41.8,55.13333333333333,37.86666666666667,,,40.46666666666667,,,,75.2,
2017-02-18 12:15:00,,41.93333333333333,,,,,49.13333333333333,,46.86666666666667,,,32.93333333333333,42.666666666666664,47.06666666666667,41.8,,,41.8,,,,77.73333333333333,
2017-02-18 12:30:00,,43.06666666666667,,,,,43.0,,41.93333333333333,,,37.46666666666667,46.93333333333333,54.06666666666667,35.0,,,41.4,,,,80.46666666666667,
2017-02-18 12:45:00,,38.86666666666667,,,,,45.06666666666667,,41.06666666666667,,,44.2,40.93333333333333,46.13333333333333,33.733333333333334,,,39.266666666666666,,32.45454545454545,,98.33333333333333,
2017-02-18 13:00:00,,39.666666666666664,,,,,37.2,,39.86666666666667,,,32.86666666666667,40.6,48.0,33.53333333333333,,,36.4,,34.266666666666666,,127.13333333333334,
2017-02-18 13:15:00,,34.93333333333333,,,,,40.06666666666667,,43.0,,,37.86666666666667,39.13333333333333,38.93333333333333,32.6,,,36.8,,33.46666666666667,,108.8,
