Date/Time,3003_O_YORK,5362_O_NOEA,3380_O_STCG,1100_O_WYBG,6448_O_SEWY,2294_O_GARF,6546_O_MILL,4165_O_ROSS,6680_O_DQTN,2875_O_DUQH,1793_O_SEWY,5180_O_BAVN,6218_O_N0SD,7242_O_SPHL,4885_O_MTLE,5726_O_HZWD,7946_O_MONG,3375_O_GRFD
2024-04-20 14:15:00,289.0,288.8666666666667,,,378.06666666666666,,,,318.46666666666664,314.73333333333335,,,,316.8,,,278.06666666666666,270.6
2024-04-20 14:30:00,265.93333333333334,252.6,,,364.73333333333335,,390.0,,325.73333333333335,253.53333333333333,13579.0,,,398.0,,,289.93333333333334,285.8
2024-04-20 14:45:00,253.8,174.53333333333333,,,365.8,,321.0,,311.0,248.86666666666667,12442.666666666666,284.6,,302.6666666666667,,,292.26666666666665,274.93333333333334
2024-04-20 15:00:00,235.4,176.33333333333334,,,328.73333333333335,,276.1333333333333,,345.0,243.86666666666667,10941.266666666666,226.33333333333334,,303.8666666666667,,,273.2,265.26666666666665
2024-04-20 15:15:00,223.2,154.26666666666668,,,306.3333333333333,,266.2,,327.8,247.2,10482.933333333332,169.93333333333334,,292.4,,,275.46666666666664,275.06666666666666
2024-04-20 15:30:00,219.73333333333332,157.86666666666667,,,306.53333333333336,,255.53333333333333,,379.53333333333336,285.53333333333336,9966.533333333333,170.46666666666667,,310.2,,,303.73333333333335,268.46666666666664
2024-04-20 15:45:00,272.1333333333333,194.26666666666668,,,286.0,,291.6666666666667,,338.6,254.93333333333334,9397.2,159.8,,296.26666666666665,,,279.26666666666665,268.53333333333336
2024-04-20 16:00:00,295.6,201.53333333333333,,,298.8,,302.93333333333334,,333.46666666666664,248.86666666666667,8975.133333333333,158.26666666666668,,283.0,,,220.13333333333333,312.8
2024-04-20 16:15:00,260.46666666666664,181.66666666666666,,,307.8666666666667,,286.1333333333333,,325.2,253.66666666666666,8649.333333333334,160.6,,281.2,,,286.6,268.0
2024-04-20 16:30:00,265.6,208.53333333333333,,,302.46666666666664,,279.46666666666664,,356.26666666666665,256.8,6751.933333333333,166.33333333333334,,287.8,,,230.8,271.1333333333333
2024-04-20 16:45:00,234.86666666666667,215.66666666666666,,,319.73333333333335,,376.6,,375.53333333333336,245.6,358.6666666666667,163.33333333333334,,277.93333333333334,,,303.1333333333333,316.06666666666666
2024-04-20 17:00:00,259.3333333333333,178.0,,,324.46666666666664,,349.8,,397.1333333333333,236.8,409.73333333333335,178.06666666666666,,280.93333333333334,,,313.06666666666666,274.73333333333335
2024-04-20 17:15:00,240.06666666666666,208.4,,,363.8,,345.3333333333333,,445.8666666666667,232.66666666666666,423.4,289.93333333333334,,277.73333333333335,,,305.06666666666666,272.2
2024-04-20 17:30:00,283.1333333333333,229.06666666666666,,,348.8,,387.26666666666665,,423.46666666666664,245.33333333333334,425.26666666666665,175.53333333333333,,291.3333333333333,,,315.06666666666666,263.4
2024-04-20 17:45:00,251.53333333333333,224.33333333333334,,,352.8666666666667,,471.6666666666667,,437.8666666666667,256.53333333333336,383.6666666666667,193.33333333333334,,280.46666666666664,,,375.26666666666665,258.3333333333333
2024-04-20 18:00:00,256.2,245.33333333333334,,,340.1333333333333,,292.2,,457.0,280.93333333333334,556.6666666666666,177.0,,272.6666666666667,,,377.8,267.06666666666666
2024-04-20 18:15:00,242.13333333333333,275.6,,,338.26666666666665,,281.8,,444.26666666666665,274.3333333333333,433.93333333333334,172.33333333333334,,264.53333333333336,,,332.8,253.2
2024-04-20 18:30:00,263.06666666666666,463.6,,,413.46666666666664,,440.8,,521.8666666666667,257.0,333.2142857142857,168.53333333333333,,239.26666666666668,,,375.73333333333335,287.8
2024-04-20 18:45:00,291.1333333333333,390.6,,,692.2,,307.06666666666666,232.9,361.93333333333334,269.3333333333333,,210.13333333333333,,241.46666666666667,,,391.46666666666664,306.2
2024-04-20 19:00:00,258.8,421.6666666666667,,,1012.2666666666667,,348.8,292.6666666666667,401.8666666666667,272.73333333333335,,267.8666666666667,,255.46666666666667,,,367.3333333333333,323.53333333333336
2024-04-20 19:15:00,265.4,438.06666666666666,,,840.6,,362.8,309.26666666666665,470.6666666666667,264.6,,281.06666666666666,264.4,251.86666666666667,,,410.73333333333335,335.3333333333333
2024-04-20 19:30:00,256.8,511.0,,,463.06666666666666,,347.2,300.53333333333336,568.5333333333333,262.0,,321.73333333333335,287.2,273.0,,,463.26666666666665,355.93333333333334
2024-04-20 19:45:00,283.8,522.4,,,355.3333333333333,,418.6666666666667,313.4,536.6,1087.6,,253.0,284.93333333333334,280.73333333333335,,,441.46666666666664,358.4
2024-04-20 20:00:00,262.93333333333334,550.6666666666666,,,403.4,,360.6,301.8,512.6666666666666,1025.8,,323.73333333333335,292.26666666666665,280.53333333333336,,,440.0,408.6666666666667
2024-04-20 20:15:00,280.06666666666666,517.6,,,457.2,,363.1333333333333,319.46666666666664,439.0,277.06666666666666,,270.4,439.6,524.0,,,365.46666666666664,371.46666666666664
2024-04-20 20:30:00,393.06666666666666,506.6666666666667,,,479.8666666666667,,374.26666666666665,337.0,433.3333333333333,284.6666666666667,,238.66666666666666,367.8666666666667,350.4,,,392.6666666666667,364.26666666666665
2024-04-20 20:45:00,315.0,468.0,,,475.26666666666665,,386.1333333333333,364.4,470.6,310.6666666666667,,233.53333333333333,352.46666666666664,331.06666666666666,,,388.06666666666666,452.26666666666665
2024-04-20 21:00:00,278.1333333333333,427.6,,,490.6666666666667,,405.1333333333333,374.6,448.0,316.73333333333335,,290.46666666666664,311.26666666666665,537.8,,,378.0,993.1333333333333
2024-04-20 21:15:00,377.06666666666666,540.6666666666666,,,493.2,,650.8,372.6,473.1333333333333,301.4,,302.4,299.73333333333335,792.8666666666667,,,395.73333333333335,326.46666666666664
2024-04-20 21:30:00,290.06666666666666,458.4,,,506.0,,424.8666666666667,387.06666666666666,436.2,263.93333333333334,,346.8,338.26666666666665,1028.0666666666666,,,397.8666666666667,318.2
2024-04-20 21:45:00,264.6666666666667,413.6666666666667,,,513.0,,393.4,378.8666666666667,528.2,251.46666666666667,,355.53333333333336,394.8,2587.266666666667,,,435.6666666666667,311.8666666666667
2024-04-20 22:00:00,249.2,403.1333333333333,,,530.8666666666667,,489.46666666666664,356.06666666666666,590.4,259.0,,423.93333333333334,392.3333333333333,1716.6666666666667,,,408.6,318.73333333333335
2024-04-20 22:15:00,252.33333333333334,431.93333333333334,,,552.3333333333334,,531.2666666666667,325.53333333333336,444.3333333333333,279.73333333333335,,344.3333333333333,412.1333333333333,749.2,,,382.1333333333333,307.6666666666667
2024-04-20 22:30:00,256.8,462.0,,,618.6666666666666,,2359.6,335.93333333333334,442.53333333333336,262.46666666666664,,427.06666666666666,418.1333333333333,932.3333333333334,,,354.1333333333333,404.53333333333336
2024-04-20 22:45:00,242.86666666666667,774.7333333333333,,,583.8,,4527.4,327.8666666666667,435.46666666666664,270.26666666666665,,334.53333333333336,388.46666666666664,2164.0666666666666,,,333.26666666666665,359.26666666666665
2024-04-20 23:00:00,237.53333333333333,1184.8,,,603.8666666666667,,1302.8,341.6,406.53333333333336,459.1333333333333,,368.8,357.53333333333336,1180.5333333333333,,,331.1333333333333,412.26666666666665
2024-04-20 23:15:00,232.93333333333334,580.8,,,678.0666666666667,,648.7333333333333,357.73333333333335,360.46666666666664,273.2,,356.53333333333336,346.8,1572.1333333333334,,,326.1333333333333,342.6666666666667
2024-04-20 23:30:00,230.46666666666667,496.8666666666667,,,671.6,,523.5333333333333,374.8666666666667,398.46666666666664,289.93333333333334,,371.0,394.46666666666664,439.2,,,561.0666666666667,933.8666666666667
2024-04-20 23:45:00,307.73333333333335,512.4666666666667,,,747.6666666666666,,511.8,363.2,386.93333333333334,282.2,,366.1333333333333,386.8,318.06666666666666,,,463.4,1179.3333333333333
2024-04-21 00:00:00,427.8,681.1333333333333,,,684.5333333333333,,518.4666666666667,343.53333333333336,365.1333333333333,317.06666666666666,,389.0,384.93333333333334,332.6,,,397.73333333333335,5603.6
2024-04-21 00:15:00,395.8,437.53333333333336,,,684.4666666666667,,581.0,437.06666666666666,349.06666666666666,423.93333333333334,,366.73333333333335,419.3333333333333,367.1333333333333,,,586.2,9223.866666666667
2024-04-21 00:30:00,351.8666666666667,422.73333333333335,,,626.4666666666667,,623.6666666666666,488.8666666666667,376.4,351.4,,393.26666666666665,438.06666666666666,441.26666666666665,,,663.4,1283.0666666666666
2024-04-21 00:45:00,360.93333333333334,410.8666666666667,,,631.4,,577.6666666666666,386.93333333333334,368.26666666666665,416.73333333333335,,342.3333333333333,447.73333333333335,459.8666666666667,,,701.2666666666667,559.5333333333333
